ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-3.539698239638199018e-03,-1.936925476750667033e-04,1.336172910063015751e+00
-3.539735016369465696e-03,-1.928656979077546360e-04,1.329147308060346200e+00
-3.539771408493630565e-03,-1.920431800172028359e-04,1.322158585589509494e+00
-3.539807420034204316e-03,-1.912249713972219759e-04,1.315206549058572483e+00
-3.539843054972631031e-03,-1.904110495582083437e-04,1.308291005891826453e+00
-3.539878317248718823e-03,-1.896013921265600260e-04,1.301411764524450509e+00
-3.539913210761083066e-03,-1.887959768441028509e-04,1.294568634397206930e+00
-3.539947739367571393e-03,-1.879947815675139171e-04,1.287761425951161609e+00
-3.539981906885693915e-03,-1.871977842677507076e-04,1.280989950622432483e+00
-3.540015717093039985e-03,-1.864049630294832387e-04,1.274254020836967927e+00
-3.540049173727698867e-03,-1.856162960505241492e-04,1.267553450005348470e+00
-3.540082280488670002e-03,-1.848317616412677069e-04,1.260888052517620705e+00
-3.540115041036268496e-03,-1.840513382241259425e-04,1.254257643738153849e+00
-3.540147458992539721e-03,-1.832750043329700682e-04,1.247662040000525829e+00
-3.540179537941647893e-03,-1.825027386125743366e-04,1.241101058602436691e+00
-3.540211281430275057e-03,-1.817345198180604410e-04,1.234574517800646420e+00
-3.540242692968014002e-03,-1.809703268143470661e-04,1.228082236805940086e+00
-3.540273776027759878e-03,-1.802101385755987338e-04,1.221624035778121842e+00
-3.540304534046081423e-03,-1.794539341846806393e-04,1.215199735821030913e+00
-3.540334970423613010e-03,-1.787016928326141106e-04,1.208809158977588671e+00
-3.540365088525424149e-03,-1.779533938180316067e-04,1.202452128224865469e+00
-3.540394891681393312e-03,-1.772090165466422068e-04,1.196128467469180334e+00
-3.540424383186568328e-03,-1.764685405306912701e-04,1.189838001541221990e+00
-3.540453566301542815e-03,-1.757319453884252473e-04,1.183580556191195621e+00
-3.540482444252807462e-03,-1.749992108435610445e-04,1.177355958083997400e+00
-3.540511020233107816e-03,-1.742703167247557398e-04,1.171164034794411668e+00
-3.540539297401795998e-03,-1.735452429650797429e-04,1.165004614802336302e+00
-3.540567278885184150e-03,-1.728239696014900078e-04,1.158877527488030079e+00
-3.540594967776886613e-03,-1.721064767743102396e-04,1.152782603127388450e+00
-3.540622367138157763e-03,-1.713927447267058965e-04,1.146719672887238861e+00
-3.540649479998240253e-03,-1.706827538041712808e-04,1.140688568820666271e+00
-3.540676309354684644e-03,-1.699764844540112090e-04,1.134689123862360427e+00
-3.540702858173698942e-03,-1.692739172248289975e-04,1.128721171823987346e+00
-3.540729129390457822e-03,-1.685750327660147732e-04,1.122784547389586551e+00
-3.540755125909443059e-03,-1.678798118272387715e-04,1.116879086110991404e+00
-3.540780850604749713e-03,-1.671882352579434150e-04,1.111004624403274299e+00
-3.540806306320416590e-03,-1.665002840068402707e-04,1.105160999540215627e+00
-3.540831495870731122e-03,-1.658159391214092566e-04,1.099348049649793824e+00
-3.540856422040545085e-03,-1.651351817473991777e-04,1.093565613709705397e+00
-3.540881087585578610e-03,-1.644579931283291006e-04,1.087813531542900058e+00
-3.540905495232732434e-03,-1.637843546049963159e-04,1.082091643813146487e+00
-3.540929647680376730e-03,-1.631142476149842458e-04,1.076399792020617863e+00
-3.540953547598659889e-03,-1.624476536921709482e-04,1.070737818497501159e+00
-3.540977197629800385e-03,-1.617845544662431501e-04,1.065105566403630188e+00
-3.541000600388376045e-03,-1.611249316622094139e-04,1.059502879722141522e+00
-3.541023758461615475e-03,-1.604687670999169354e-04,1.053929603255149505e+00
-3.541046674409686033e-03,-1.598160426935750641e-04,1.048385582619453249e+00
-3.541069350765968776e-03,-1.591667404512691199e-04,1.042870664242252277e+00
-3.541091790037348593e-03,-1.585208424744913671e-04,1.037384695356899922e+00
-3.541113994704485259e-03,-1.578783309576636676e-04,1.031927523998666940e+00
-3.541135967222085786e-03,-1.572391881876656359e-04,1.026498999000533319e+00
-3.541157710019184578e-03,-1.566033965433663176e-04,1.021098969989002514e+00
-3.541179225499401038e-03,-1.559709384951546765e-04,1.015727287379931898e+00
-3.541200516041210188e-03,-1.553417966044782659e-04,1.010383802374394735e+00
-3.541221583998207210e-03,-1.547159535233746637e-04,1.005068366954552372e+00
-3.541242431699365926e-03,-1.540933919940173273e-04,9.997808338795591832e-01
-3.541263061449295528e-03,-1.534740948482511756e-04,9.945210566814801645e-01
-3.541283475528493423e-03,-1.528580450071404223e-04,9.892888896612358485e-01
-3.541303676193604567e-03,-1.522452254805118830e-04,9.840841878845649759e-01
-3.541323665677661298e-03,-1.516356193665049771e-04,9.789068071780123725e-01
-3.541343446190337030e-03,-1.510292098511207539e-04,9.737566041249329230e-01
-3.541363019918189123e-03,-1.504259802077713524e-04,9.686334360615178607e-01
-3.541382389024898703e-03,-1.498259137968406009e-04,9.635371610728458158e-01
-3.541401555651510057e-03,-1.492289940652349412e-04,9.584676379889486286e-01
-3.541420521916669589e-03,-1.486352045459461962e-04,9.534247263809051409e-01
-3.541439289916856539e-03,-1.480445288576081589e-04,9.484082865569460896e-01
-3.541457861726620641e-03,-1.474569507040638327e-04,9.434181795585881991e-01
-3.541476239398805032e-03,-1.468724538739257877e-04,9.384542671567823735e-01
-3.541494424964775241e-03,-1.462910222401491746e-04,9.335164118480876461e-01
-3.541512420434644263e-03,-1.457126397595948184e-04,9.286044768508595615e-01
-3.541530227797494608e-03,-1.451372904726046719e-04,9.237183261014630942e-01
-3.541547849021603380e-03,-1.445649585025723092e-04,9.188578242505017757e-01
-3.541565286054646541e-03,-1.439956280555208454e-04,9.140228366590708031e-01
-3.541582540823932229e-03,-1.434292834196778754e-04,9.092132293950245803e-01
-3.541599615236591149e-03,-1.428659089650587610e-04,9.044288692292699050e-01
-3.541616511179815525e-03,-1.423054891430413521e-04,8.996696236320722573e-01
-3.541633230521042553e-03,-1.417480084859567278e-04,8.949353607693876222e-01
-3.541649775108173404e-03,-1.411934516066708028e-04,8.902259494992076361e-01
-3.541666146769777927e-03,-1.406418031981735773e-04,8.855412593679299338e-01
-3.541682347315290233e-03,-1.400930480331676010e-04,8.808811606067430411e-01
-3.541698378535216001e-03,-1.395471709636585784e-04,8.762455241280310281e-01
-3.541714242201323293e-03,-1.390041569205498228e-04,8.716342215217972589e-01
-3.541729940066846820e-03,-1.384639909132415897e-04,8.670471250521102347e-01
-3.541745473866675289e-03,-1.379266580292201638e-04,8.624841076535614270e-01
-3.541760845317543527e-03,-1.373921434336665707e-04,8.579450429277493129e-01
-3.541776056118225904e-03,-1.368604323690515191e-04,8.534298051397753992e-01
-3.541791107949721507e-03,-1.363315101547417265e-04,8.489382692147622311e-01
-3.541806002475444103e-03,-1.358053621866025596e-04,8.444703107343881632e-01
-3.541820741341398203e-03,-1.352819739366101605e-04,8.400258059334422267e-01
-3.541835326176366421e-03,-1.347613309524554155e-04,8.356046316963947618e-01
-3.541849758592092480e-03,-1.342434188571568667e-04,8.312066655539862570e-01
-3.541864040183452956e-03,-1.337282233486740326e-04,8.268317856798352850e-01
-3.541878172528638118e-03,-1.332157301995247377e-04,8.224798708870663111e-01
-3.541892157189321932e-03,-1.327059252563975384e-04,8.181508006249500475e-01
-3.541905995710843344e-03,-1.321987944397706521e-04,8.138444549755635693e-01
-3.541919689622363265e-03,-1.316943237435366342e-04,8.095607146504710805e-01
-3.541933240437052360e-03,-1.311924992346207117e-04,8.052994609874176701e-01
-3.541946649652239799e-03,-1.306933070526082239e-04,8.010605759470432741e-01
-3.541959918749591936e-03,-1.301967334093675371e-04,7.968439421096129571e-01
-3.541973049195270163e-03,-1.297027645886785429e-04,7.926494426717620723e-01
-3.541986042440093112e-03,-1.292113869458661433e-04,7.884769614432642904e-01
-3.541998899919699718e-03,-1.287225869074271230e-04,7.843263828438100660e-01
-3.542011623054707944e-03,-1.282363509706662091e-04,7.801975918998067527e-01
-3.542024213250865704e-03,-1.277526657033319969e-04,7.760904742411938173e-01
-3.542036671899216095e-03,-1.272715177432514103e-04,7.720049160982738190e-01
-3.542049000376248317e-03,-1.267928937979697745e-04,7.679408042985612637e-01
-3.542061200044040788e-03,-1.263167806443911043e-04,7.638980262636461127e-01
-3.542073272250424211e-03,-1.258431651284231366e-04,7.598764700060784971e-01
-3.542085218329126851e-03,-1.253720341646183238e-04,7.558760241262643120e-01
-3.542097039599915054e-03,-1.249033747358202213e-04,7.518965778093796848e-01
-3.542108737368751970e-03,-1.244371738928140765e-04,7.479380208223020965e-01
-3.542120312927929827e-03,-1.239734187539722669e-04,7.440002435105566025e-01
-3.542131767556220417e-03,-1.235120965049082238e-04,7.400831367952774853e-01
-3.542143102519013445e-03,-1.230531943981293781e-04,7.361865921701880033e-01
-3.542154319068456601e-03,-1.225966997526888340e-04,7.323105016985932414e-01
-3.542165418443598678e-03,-1.221425999538481276e-04,7.284547580103925002e-01
-3.542176401870516644e-03,-1.216908824527266096e-04,7.246192542991016783e-01
-3.542187270562463085e-03,-1.212415347659686357e-04,7.208038843188968592e-01
-3.542198025719989814e-03,-1.207945444754023685e-04,7.170085423816713321e-01
-3.542208668531090978e-03,-1.203498992277034170e-04,7.132331233541079341e-01
-3.542219200171324925e-03,-1.199075867340596962e-04,7.094775226547666014e-01
-3.542229621803949513e-03,-1.194675947698348504e-04,7.057416362511855779e-01
-3.542239934580049612e-03,-1.190299111742437781e-04,7.020253606570033833e-01
-3.542250139638665474e-03,-1.185945238500143886e-04,6.983285929290883320e-01
-3.542260238106918497e-03,-1.181614207630659051e-04,6.946512306646898116e-01
-3.542270231100132661e-03,-1.177305899421783191e-04,6.909931719986006637e-01
-3.542280119721962894e-03,-1.173020194786656925e-04,6.873543156003338872e-01
-3.542289905064514334e-03,-1.168756975260595306e-04,6.837345606713188806e-01
-3.542299588208462895e-03,-1.164516122997789134e-04,6.801338069421068999e-01
-3.542309170223177997e-03,-1.160297520768149246e-04,6.765519546695939468e-01
-3.542318652166835322e-03,-1.156101051954101349e-04,6.729889046342580894e-01
-3.542328035086537378e-03,-1.151926600547428141e-04,6.694445581374107723e-01
-3.542337320018432330e-03,-1.147774051146109949e-04,6.659188169984630035e-01
-3.542346507987822416e-03,-1.143643288951180136e-04,6.624115835522060847e-01
-3.542355600009280178e-03,-1.139534199763608829e-04,6.589227606461055542e-01
-3.542364597086763382e-03,-1.135446669981190993e-04,6.554522516376103392e-01
-3.542373500213722576e-03,-1.131380586595458486e-04,6.519999603914755637e-01
-3.542382310373210375e-03,-1.127335837188611357e-04,6.485657912771003453e-01
-3.542391028537993786e-03,-1.123312309930430720e-04,6.451496491658774701e-01
-3.542399655670658721e-03,-1.119309893575270363e-04,6.417514394285596113e-01
-3.542408192723719724e-03,-1.115328477458982492e-04,6.383710679326358717e-01
-3.542416640639722749e-03,-1.111367951495955959e-04,6.350084410397267565e-01
-3.542425000351345776e-03,-1.107428206176070339e-04,6.316634656029889161e-01
-3.542433272781514604e-03,-1.103509132561749062e-04,6.283360489645352098e-01
-3.542441458843489585e-03,-1.099610622284959968e-04,6.250260989528688693e-01
-3.542449559440977950e-03,-1.095732567544263300e-04,6.217335238803274322e-01
-3.542457575468229217e-03,-1.091874861101908476e-04,6.184582325405463266e-01
-3.542465507810129300e-03,-1.088037396280878966e-04,6.152001342059314482e-01
-3.542473357342313701e-03,-1.084220066961971311e-04,6.119591386251442833e-01
-3.542481124931245139e-03,-1.080422767580950315e-04,6.087351560206050172e-01
-3.542488811434323700e-03,-1.076645393125607469e-04,6.055280970860027479e-01
-3.542496417699976183e-03,-1.072887839132932942e-04,6.023378729838224643e-01
-3.542503944567750203e-03,-1.069150001686267656e-04,5.991643953428846814e-01
-3.542511392868403965e-03,-1.065431777412438147e-04,5.960075762558969537e-01
-3.542518763424009915e-03,-1.061733063478975041e-04,5.928673282770192676e-01
-3.542526057048031064e-03,-1.058053757591259300e-04,5.897435644194410909e-01
-3.542533274545416836e-03,-1.054393757989785426e-04,5.866361981529738534e-01
-3.542540416712697173e-03,-1.050752963447309872e-04,5.835451434016499794e-01
-3.542547484338062335e-03,-1.047131273266157207e-04,5.804703145413426801e-01
-3.542554478201457007e-03,-1.043528587275431276e-04,5.774116263973921859e-01
-3.542561399074662266e-03,-1.039944805828272033e-04,5.743689942422459671e-01
-3.542568247721383182e-03,-1.036379829799159540e-04,5.713423337931130552e-01
-3.542575024897330789e-03,-1.032833560581187464e-04,5.683315612096281333e-01
-3.542581731350309248e-03,-1.029305900083363011e-04,5.653365930915299487e-01
-3.542588367820295216e-03,-1.025796750727943043e-04,5.623573464763501617e-01
-3.542594935039522844e-03,-1.022306015447749721e-04,5.593937388371165165e-01
-3.542601433732564011e-03,-1.018833597683519235e-04,5.564456880800651151e-01
-3.542607864616404215e-03,-1.015379401381264065e-04,5.535131125423673470e-01
-3.542614228400529745e-03,-1.011943330989668600e-04,5.505959309898688092e-01
-3.542620525786999673e-03,-1.008525291457418338e-04,5.476940626148369962e-01
-3.542626757470527816e-03,-1.005125188230655532e-04,5.448074270337245339e-01
-3.542632924138553862e-03,-1.001742927250356648e-04,5.419359442849412956e-01
-3.542639026471327071e-03,-9.983784149497710648e-05,5.390795348266397280e-01
-3.542645065141975230e-03,-9.950315582518748294e-05,5.362381195345125029e-01
-3.542651040816584447e-03,-9.917022645667933724e-05,5.334116196995997150e-01
-3.542656954154267245e-03,-9.883904417892849391e-05,5.305999570261088483e-01
-3.542662805807239319e-03,-9.850959982962100611e-05,5.278030536292459551e-01
-3.542668596420891092e-03,-9.818188429440303025e-05,5.250208320330574940e-01
-3.542674326633861014e-03,-9.785588850663223196e-05,5.222532151682865997e-01
-3.542679997078098438e-03,-9.753160344712450292e-05,5.195001263702344607e-01
-3.542685608378944723e-03,-9.720902014391477229e-05,5.167614893766403483e-01
-3.542691161155193946e-03,-9.688812967200349313e-05,5.140372283255669750e-01
-3.542696656019163597e-03,-9.656892315311582761e-05,5.113272677532980648e-01
-3.542702093576767866e-03,-9.625139175545912446e-05,5.086315325922509123e-01
-3.542707474427573156e-03,-9.593552669348035585e-05,5.059499481688953804e-01
-3.542712799164877014e-03,-9.562131922762356787e-05,5.032824402016862209e-01
-3.542718068375763207e-03,-9.530876066409024467e-05,5.006289347990030558e-01
-3.542723282641176315e-03,-9.499784235460316929e-05,4.979893584571055687e-01
-3.542728442535978545e-03,-9.468855569616970163e-05,4.953636380580984100e-01
-3.542733548629015648e-03,-9.438089213084238660e-05,4.927517008679035415e-01
-3.542738601483179806e-03,-9.407484314548537636e-05,4.901534745342452370e-01
-3.542743601655475548e-03,-9.377040027154440324e-05,4.875688870846485168e-01
-3.542748549697074395e-03,-9.346755508481146722e-05,4.849978669244439655e-01
-3.542753446153381214e-03,-9.316629920519156984e-05,4.824403428347830425e-01
-3.542758291564095802e-03,-9.286662429647694265e-05,4.798962439706674354e-01
-3.542763086463263187e-03,-9.256852206611822632e-05,4.773654998589862974e-01
-3.542767831379347795e-03,-9.227198426499398285e-05,4.748480403965639196e-01
-3.542772526835276815e-03,-9.197700268718485620e-05,4.723437958482168963e-01
-3.542777173348508283e-03,-9.168356916974952197e-05,4.698526968448227259e-01
-3.542781771431083131e-03,-9.139167559250169410e-05,4.673746743813995130e-01
-3.542786321589685462e-03,-9.110131387778446172e-05,4.649096598151931659e-01
-3.542790824325695465e-03,-9.081247599025056203e-05,4.624575848637768605e-01
-3.542795280135247523e-03,-9.052515393663959035e-05,4.600183816031579442e-01
-3.542799689509281390e-03,-9.023933976556136290e-05,4.575919824658982726e-01
-3.542804052933601171e-03,-8.995502556727631173e-05,4.551783202392418182e-01
-3.542808370888927798e-03,-8.967220347347716700e-05,4.527773280632531594e-01
-3.542812643850947168e-03,-8.939086565707394616e-05,4.503889394289647963e-01
-3.542816872290371292e-03,-8.911100433197884823e-05,4.480130881765351236e-01
-3.542821056672986000e-03,-8.883261175289258467e-05,4.456497084934164521e-01
-3.542825197459697779e-03,-8.855568021508931431e-05,4.432987349125297460e-01
-3.542829295106597089e-03,-8.828020205420923552e-05,4.409601023104540163e-01
-3.542833350064994793e-03,-8.800616964604337199e-05,4.386337459056197097e-01
-3.542837362781480273e-03,-8.773357540632926847e-05,4.363196012565175308e-01
-3.542841333697971298e-03,-8.746241179053581725e-05,4.340176042599094286e-01
-3.542845263251759996e-03,-8.719267129366190829e-05,4.317276911490558478e-01
-3.542849151875560564e-03,-8.692434645002753053e-05,4.294497984919484201e-01
-3.542852999997561734e-03,-8.665742983306775997e-05,4.271838631895522598e-01
-3.542856808041468849e-03,-8.639191405512993251e-05,4.249298224740585272e-01
