accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.076521468265811271e-02,1.399745794521379226e-03,-9.783640851897757784e+00
-1.365673537665749136e-03,4.486606177880751549e-03,-9.810690336391619581e+00
8.341091006190267179e-03,-1.752561396882754662e-03,-9.809417798334484573e+00
6.210485208800445647e-03,6.031643211619915762e-03,-9.805217782549977557e+00
1.525577625867623362e-02,9.873538096458051028e-03,-9.788608984415068548e+00
-6.923018223741175294e-03,1.223211704136925593e-02,-9.781441438654811193e+00
7.975039886424199406e-03,3.693334351737470687e-03,-9.794693257600384229e+00
1.183711933258597797e-02,-9.930785257081173323e-03,-9.808610910383501746e+00
-4.747910479152657806e-03,-4.863489375462134827e-03,-9.795369522418594599e+00
3.578447065219141944e-03,1.374792548379335545e-02,-9.797836988569573080e+00
1.324847042176161525e-02,-3.163281309394561612e-03,-9.792529460980727407e+00
-8.723967342962319141e-03,1.132472591689023811e-02,-9.798221018880743927e+00
-9.053347210974603890e-03,7.245484798022682610e-03,-9.792888629452177085e+00
7.695461284909827296e-03,-3.132307683085908557e-03,-9.800670506680582150e+00
-3.961392685575393542e-03,1.539556416740991800e-02,-9.792799026984067012e+00
1.407512910019242123e-03,-1.903781342133752975e-03,-9.799259781837545091e+00
-5.686155972062926275e-04,4.543669126575336330e-03,-9.783582982789694071e+00
-9.104528933802978705e-04,-3.383599688986614444e-03,-9.797926097216135943e+00
3.402316827064245063e-03,4.871259179849181734e-03,-9.811477893257674054e+00
-1.688499001656357332e-03,-1.355546739859336304e-02,-9.794428653271078034e+00
3.990967614996995816e-03,9.436689351201130518e-03,-9.795237092561634995e+00
-5.043157029286338101e-05,-1.346429440408956034e-02,-9.789985220558195422e+00
-1.140192904070428054e-03,5.529468065769475860e-03,-9.784735220051995697e+00
-1.449426854625035337e-02,2.402286195698681917e-02,-9.811971340370860162e+00
-1.375942179904958255e-02,6.845944573806172356e-03,-9.787972744160377658e+00
-1.479130740125687675e-02,2.088457195331560115e-03,-9.795224570523746621e+00
7.496620773147525015e-03,-4.328694069015868659e-04,-9.798395089595372198e+00
6.127135822555184255e-03,4.094511467564209035e-03,-9.793315292355885049e+00
7.666146094805566594e-03,-7.917059306130377720e-04,-9.798666421726718312e+00
-2.167746188715899153e-03,1.712875873735000831e-02,-9.804842591308371880e+00
2.048304740747775368e-02,3.500208787939332582e-03,-9.788504394227359739e+00
1.398807894916699514e-03,-3.217127366338217755e-03,-9.798692578744152115e+00
-7.252937071407188421e-03,8.281458474120527782e-03,-9.809337295615497609e+00
-3.401708681023552037e-03,2.111939829830882139e-03,-9.786240230323937084e+00
-1.120351278609690686e-02,-1.706044594244476159e-02,-9.794848539256694409e+00
-9.858615319483486367e-04,-5.459844370256546064e-04,-9.790211101003098548e+00
2.010995836599106107e-02,1.768749076084033880e-02,-9.803446664692820889e+00
9.918080078557146156e-03,9.353386160567451688e-03,-9.788944374165145845e+00
1.218230266060666388e-02,3.572054021109400974e-03,-9.786139078780855982e+00
-1.686087884157764756e-03,1.122860991039091767e-02,-9.790316822633718274e+00
-2.865518429431761042e-03,1.225305569909339656e-02,-9.797665074778421967e+00
-4.756420048884262008e-03,-1.017136820554635779e-02,-9.796795558131478288e+00
-1.028174599935796109e-02,9.579048465591630951e-03,-9.784152098825282806e+00
7.439615907600949374e-03,9.229897416657324022e-03,-9.787653813443890627e+00
1.093103632475151462e-03,5.733504068060118683e-03,-9.785292258058698067e+00
4.974328545668872149e-03,1.309714823883393643e-02,-9.796613742017587612e+00
-4.193669894454427755e-03,1.353595385453849193e-02,-9.797344487198174079e+00
1.839629693386263080e-03,1.103862991359959994e-02,-9.793195731170966312e+00
-1.747644039622443368e-03,8.110308468609260871e-03,-9.794528793641251951e+00
5.774268284957698866e-03,1.175808146158191514e-02,-9.799950769867358247e+00
2.580481721318680921e-03,9.671353133306127142e-03,-9.784524029567693404e+00
6.336794811522057647e-03,1.578867739444110574e-02,-9.785429037186588630e+00
-6.381133032479989822e-03,4.150257898657108008e-03,-9.784746627335858093e+00
1.846264962867595356e-03,-1.239833106438557268e-03,-9.801366091177671436e+00
-7.984724163885672729e-03,-1.414192670666592454e-02,-9.809537339253425969e+00
-4.722893137941120041e-03,4.977497083055730694e-03,-9.794084362598182381e+00
-5.116209791880338247e-03,1.823835180526282851e-02,-9.799248878612369040e+00
6.541917413842322782e-03,8.353891751531455565e-03,-9.808582335417506570e+00
-2.049606144441470240e-02,7.694298982789869908e-03,-9.802433418567085610e+00
4.412211715644580139e-03,-5.979195530978660862e-03,-9.795325763038638556e+00
-7.467685687812319201e-03,-9.567606265306992722e-03,-9.803843655385549027e+00
1.060915381285225043e-02,7.532566213073506843e-03,-9.792062037383754358e+00
-6.391681543894384143e-03,-2.287237075479688162e-03,-9.802908744167838861e+00
9.634784055186473850e-03,1.166086830567740484e-02,-9.801850103991553098e+00
-1.723383990667459037e-02,2.533890786631689054e-03,-9.788041486645077782e+00
-5.001927662747953501e-03,7.775789615893983348e-03,-9.791867582007128590e+00
3.712024923521478441e-03,-1.484574075519547870e-03,-9.795479408150963962e+00
7.916759538589014308e-03,6.506932836547458902e-03,-9.799845825297113677e+00
7.703513724129532753e-03,3.042304841882184207e-03,-9.792298236950800927e+00
-1.863911987896883001e-03,1.495705739730538060e-02,-9.802530843705435259e+00
-4.136980301335815846e-03,-5.205568630534537604e-03,-9.785981333533209536e+00
1.882040698830838221e-03,1.332584667323494926e-02,-9.810915968614818183e+00
-1.064383725308019023e-02,-2.139523042060428436e-03,-9.775328960754800178e+00
-1.251107613550072467e-02,1.157389312788880938e-03,-9.786160681440067677e+00
-1.198117149892927516e-02,7.659573839057503414e-03,-9.793692596605410472e+00
1.962910308589580627e-02,-5.145288949726184446e-03,-9.794846556675672389e+00
1.327235341794518429e-02,-3.785122069177418707e-03,-9.807176426320083351e+00
-1.024410057200863568e-02,-3.848829854007391939e-03,-9.801276737521019911e+00
6.218705229238483817e-03,3.024148580582278808e-03,-9.771034511925231314e+00
-1.502780787181926415e-03,1.076185174982548232e-02,-9.803624067266937914e+00
1.440575530786048462e-02,9.813332341213610449e-03,-9.786448336041402740e+00
7.620785388296674907e-03,-5.556939735678384854e-03,-9.795271205602304576e+00
1.308370685681554089e-02,-1.114063688331669646e-02,-9.788292317483179517e+00
8.084384531927946149e-03,5.032252454649784913e-03,-9.797928836631314198e+00
-9.008956547785285703e-04,4.607156715981436737e-03,-9.806009167051611186e+00
-1.219733694226752055e-02,2.112115297166469296e-03,-9.798114756898371525e+00
9.383702270206430857e-03,2.749378748652359528e-03,-9.798589038936771800e+00
-1.130044689190279686e-02,-4.505688936463273994e-03,-9.792533196110241533e+00
-5.699580935572859733e-03,-1.499002650658596940e-02,-9.785586509997438398e+00
-2.879624944798080816e-02,2.900570115120890136e-03,-9.782323696549498848e+00
-9.725515841653678724e-04,2.100714614072072758e-02,-9.789222406833603785e+00
1.886732737750208702e-03,4.144648917014939152e-04,-9.786458798073040199e+00
-1.827947746875175110e-03,2.624772111152667842e-03,-9.799240918965159253e+00
7.040085562181302992e-03,1.024860650565802105e-02,-9.790693085509676763e+00
2.292038872489303609e-03,1.028732275896972670e-03,-9.793574639942775661e+00
-1.073775295126852981e-03,9.369257963246641063e-03,-9.801091977687434564e+00
-7.997161131770158179e-03,1.837165222231659052e-03,-9.789634158784551232e+00
-5.916022774054976313e-03,6.715091971402693816e-03,-9.802840199766617246e+00
1.614660098984352019e-02,7.973312653275076590e-04,-9.806678772553015122e+00
-9.099674363174256814e-04,-5.189371706280596422e-03,-9.776302175662076266e+00
-8.425162557160180768e-03,1.340213780674223872e-03,-9.786624103132602670e+00
4.759890891195829934e-03,1.468623138983111975e-02,-9.795333443949155949e+00
-8.811953753879065918e-03,-6.881891110533247709e-03,-9.794415450513037413e+00
-4.799589905178010610e-03,4.276981936231016336e-03,-9.794934421143201675e+00
-6.076285377779905295e-03,9.156152686801651008e-03,-9.803546240562642566e+00
-1.352416635245301188e-02,1.038968507073382078e-02,-9.787004976878424856e+00
-4.705684955254218517e-03,8.537029103160811289e-03,-9.785444437740652646e+00
1.816644600271471316e-02,4.018386337996281664e-03,-9.784106731242356858e+00
-1.879226232900318636e-02,8.716200742044327363e-03,-9.798821410256207898e+00
-9.237759552356771334e-03,-8.355768225562793666e-03,-9.796111333328530790e+00
-4.909589277471949724e-03,1.546449287446324816e-02,-9.796688660867456377e+00
-7.801507801058239766e-03,-1.714667995555098443e-03,-9.787412027419206240e+00
-3.689495221782304428e-03,8.824199049746770523e-03,-9.790692402340948064e+00
9.759166748197210459e-03,1.861909044484816311e-02,-9.792517696904026181e+00
1.246543035777254553e-02,1.608389646849882684e-02,-9.797208364717723938e+00
1.371200839830573857e-02,7.624206604074480233e-03,-9.792041824283751694e+00
7.737477352652547447e-05,-1.983223353859054575e-03,-9.801585033874516739e+00
-4.936020118969184495e-03,-2.208136551077528528e-03,-9.808486418695204989e+00
-1.968633261866230104e-03,4.202898443445690808e-03,-9.794821853341215245e+00
-2.043842752725057339e-03,3.897861601019458454e-04,-9.786275263373319433e+00
-4.655073587555708971e-03,2.353601889820306284e-03,-9.792461843826922419e+00
-1.004867499668382971e-02,-2.978147757200498048e-03,-9.795204275175096953e+00
1.833710061575129571e-02,-4.952634037130419428e-03,-9.802674788436654296e+00
-4.137681255090268177e-03,-2.401626046032399701e-03,-9.782969454414367050e+00
-6.935566773237555253e-06,-3.441863641893745489e-03,-9.792690656101088464e+00
-1.327384656021562623e-03,1.126184341084027381e-02,-9.779317098632963834e+00
1.873865855858986278e-03,4.331048787439937577e-03,-9.801429339813806152e+00
-6.482069618144628391e-03,-4.761605334526550909e-03,-9.792889882177735927e+00
-9.969882831915428262e-03,8.245422682043637361e-03,-9.796336711730367242e+00
-1.277664804978434661e-02,9.303282665488531861e-03,-9.788597145856627435e+00
-4.832604933652209257e-03,-2.061133835781212183e-03,-9.801108690191920658e+00
-7.099532098206566555e-03,-2.540584229653645738e-03,-9.796977555590023812e+00
6.243274475510675369e-04,-1.114412890076286154e-02,-9.807879942726668077e+00
8.454970078240650957e-03,1.125065767956574640e-02,-9.793222549614014838e+00
1.135394564292573072e-02,-7.279697256178246055e-03,-9.808150362321764959e+00
3.460095843580902886e-03,7.598220552675644113e-03,-9.793058772311280080e+00
-4.801764571972205308e-04,1.559136476095879936e-02,-9.796918901196539409e+00
3.782318344120418584e-03,1.626606127250014577e-02,-9.794526130879052772e+00
-2.839101830485358125e-03,3.370867252474340093e-03,-9.803792084468698320e+00
5.124610268479132084e-03,-3.988872328622170352e-03,-9.805091851558456639e+00
-1.326891676440001850e-03,-2.690963039166132352e-03,-9.789249413575250358e+00
-8.992012887622352971e-03,1.893094297957879230e-02,-9.799357774051097536e+00
9.312231499455462039e-03,2.054739791760346740e-02,-9.795597506239401397e+00
4.283499692852460808e-03,-1.623545407209932637e-02,-9.802806827960930391e+00
-2.504303512580988329e-03,-1.570347586470995614e-03,-9.802971038671016046e+00
-2.285083238912773065e-03,2.129391333712220627e-03,-9.793071267688169712e+00
-1.112134875548730084e-02,-3.007634186919507131e-03,-9.794718968897070610e+00
2.966192189482922716e-03,-2.430540530694642008e-03,-9.800470324214776596e+00
3.768976045892077735e-03,-5.785171342520295523e-03,-9.805097265873627066e+00
-7.769034646392912469e-04,-1.963534743459662175e-03,-9.798010916387010383e+00
-9.362637251850228215e-03,-2.823950940416338103e-05,-9.789005205063201487e+00
7.639604794238371611e-03,-7.129584751370253784e-03,-9.802997736648839222e+00
-1.637310010521981455e-04,1.509318873761020512e-03,-9.814215535309285698e+00
2.550856525178458664e-03,8.678469427670625763e-03,-9.776967793664329776e+00
-5.791506819842782289e-03,-6.900998356661087151e-03,-9.792088289609402807e+00
1.366020467172820736e-03,1.045520611872918608e-02,-9.799700538018452534e+00
1.175210748001012141e-02,-1.079841499413470782e-02,-9.804788482706140229e+00
-1.824152410897514906e-03,-2.716977763734985604e-03,-9.784157920806963560e+00
1.347783664042079624e-02,9.417827722985504940e-03,-9.819261104324603195e+00
1.186732648254155281e-02,1.379835326691990390e-02,-9.797908473458177170e+00
-8.155465042116765567e-03,8.674919161194926884e-03,-9.803242581247042509e+00
-1.507029461806513176e-03,1.788625422720964073e-02,-9.804946446951975147e+00
5.098505108384329861e-03,-6.714125440161386113e-03,-9.802741935507009785e+00
2.435921050347547925e-03,-9.621046440808217470e-04,-9.810649053074010695e+00
-3.631744872333586560e-03,-1.256184084456098832e-04,-9.795255093589464224e+00
7.451538251052883949e-03,-2.759139265338112889e-03,-9.784067644641984529e+00
7.665340080109624317e-03,1.049660811205795768e-02,-9.791028874504705826e+00
8.066899200249839919e-03,6.094503870760749342e-03,-9.791341177802269868e+00
-1.824252054248193993e-03,-2.901541700418824171e-03,-9.802393673096521098e+00
-5.101332145874083734e-03,1.980984010989232831e-03,-9.785732627565897346e+00
-3.067829108943249386e-04,-1.041246353258744317e-02,-9.796499163510430819e+00
-2.267162424735047564e-03,3.778223010587419654e-03,-9.807522947753001930e+00
-7.592117140997620486e-03,1.332815489537679185e-02,-9.782293651741355234e+00
1.213526296449947244e-02,2.046096093660753137e-02,-9.790910183429653912e+00
-8.522721211549686218e-03,-1.536185689706302988e-02,-9.793553455697582066e+00
6.182375807161480386e-03,-1.455091812188462905e-03,-9.795605323385235153e+00
-4.001368646503518194e-03,-4.972132496684678396e-03,-9.799845211579675919e+00
-1.287696199848667629e-02,-4.173987933794996719e-03,-9.802023718266577035e+00
-2.963213154754478027e-03,5.130872605313804152e-03,-9.807331869639973831e+00
-1.064507730402823593e-02,7.737747759998498710e-03,-9.787738601394146087e+00
1.667161017591171218e-02,-6.743413778907846393e-03,-9.791188174101137065e+00
-3.505636598209706939e-03,4.003038810782089466e-03,-9.794132745528356665e+00
-8.048975063981032158e-03,1.220989328698639069e-02,-9.802161363990300913e+00
-1.245697553157034537e-03,-4.163001489245404113e-03,-9.794861197729327174e+00
1.483910471815119529e-02,7.066600457454623365e-04,-9.812227327678360922e+00
-4.649940937708793402e-03,6.545056385166981260e-03,-9.783386790972050662e+00
1.668437536426255544e-02,4.088893285409442302e-03,-9.790811598790456927e+00
6.301428969196421447e-03,1.281651696844421547e-02,-9.784873910208620629e+00
-5.581703128431347296e-04,-4.856027092367060788e-03,-9.796159552096886713e+00
4.485593184220545461e-03,-2.215318307610241247e-02,-9.788940224210582741e+00
-5.151930452430408987e-03,5.622312994352092821e-03,-9.798300449332199236e+00
9.837189318880229169e-03,-2.438468351802852534e-03,-9.787979955616799899e+00
7.627467950060530869e-03,-5.233785439189111207e-04,-9.800634555940145987e+00
-1.826118001479601696e-02,2.635724988572047886e-05,-9.803844124904692592e+00
1.310528014015906531e-03,6.247158467487193972e-04,-9.797680527124731142e+00
-4.290579896670890410e-03,-1.039313798904429199e-03,-9.796830168159063490e+00
8.420414744261946541e-03,9.906100947129868606e-03,-9.807477481264115227e+00
9.604958275512201840e-03,-1.235437790095264034e-02,-9.795283762736762156e+00
-1.165787692942328244e-02,2.120682941337146072e-04,-9.802650452377800860e+00
7.164503516143491679e-03,1.445840715703415472e-03,-9.790332652994317542e+00
2.896983900714730775e-04,1.175022141597513968e-02,-9.793519419179839147e+00
2.302966008776169936e-03,-1.069675748307918894e-02,-9.786950967475808838e+00
-8.261679099588325071e-06,-4.504485892596728214e-03,-9.805412941244540548e+00
5.755682387092428453e-05,3.793080992083727558e-03,-9.794460671329883183e+00
-2.330022001340561512e-03,-3.780840296222636853e-03,-9.795149407739046410e+00
-2.936435193353314089e-03,-1.298095697570408533e-02,-9.781682624339909538e+00
-2.976806208440473892e-03,1.094069067676767260e-02,-9.793331312627744367e+00
-1.102284932616766702e-02,6.387600256560706929e-03,-9.785795941735162984e+00
-1.514319429936831531e-02,-1.640167854918231360e-02,-9.790277477080021384e+00
1.483602686862764766e-02,-1.270073067290171387e-02,-9.800421155766583681e+00
-1.045688014863180911e-03,9.013551031941733835e-03,-9.789945777017537765e+00
5.641795566346685491e-03,-6.142619271949091922e-03,-9.808580366542367202e+00
-1.427423413749094702e-04,-1.223189391687009957e-02,-9.811115242496457611e+00
1.307806433848935669e-02,9.686009100384376791e-03,-9.795279434158997489e+00
4.103304476949119414e-03,-1.886367910895276213e-03,-9.810318339287197986e+00
-4.316312244837100347e-03,4.181802417833358279e-03,-9.798850974685180404e+00
-5.175492685611007490e-03,1.226022222340432052e-02,-9.785938528729598573e+00
