ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,3.600532140725583568e-03,-9.794840303876465981e+00
0.000000000000000000e+00,3.580009085344723792e-03,-9.794840299333825939e+00
0.000000000000000000e+00,3.559593761736251118e-03,-9.794840294816571813e+00
0.000000000000000000e+00,3.539285604383173370e-03,-9.794840290324566823e+00
0.000000000000000000e+00,3.519084050737070375e-03,-9.794840285857675966e+00
0.000000000000000000e+00,3.498988541202509642e-03,-9.794840281415773120e+00
0.000000000000000000e+00,3.478998519121547905e-03,-9.794840276998725059e+00
0.000000000000000000e+00,3.459113430758307701e-03,-9.794840272606398557e+00
0.000000000000000000e+00,3.439332725283640677e-03,-9.794840268238667491e+00
0.000000000000000000e+00,3.419655854759870266e-03,-9.794840263895402188e+00
0.000000000000000000e+00,3.400082274125610250e-03,-9.794840259576472974e+00
0.000000000000000000e+00,3.380611441180671368e-03,-9.794840255281751951e+00
0.000000000000000000e+00,3.361242816571034710e-03,-9.794840251011114773e+00
0.000000000000000000e+00,3.341975863773917477e-03,-9.794840246764429992e+00
0.000000000000000000e+00,3.322810049082910739e-03,-9.794840242541575037e+00
0.000000000000000000e+00,3.303744841593188753e-03,-9.794840238342423788e+00
0.000000000000000000e+00,3.284779713186812816e-03,-9.794840234166855453e+00
0.000000000000000000e+00,3.265914138518092799e-03,-9.794840230014742133e+00
0.000000000000000000e+00,3.247147594999040630e-03,-9.794840225885959484e+00
0.000000000000000000e+00,3.228479562784891850e-03,-9.794840221780393819e+00
0.000000000000000000e+00,3.209909524759704813e-03,-9.794840217697911910e+00
0.000000000000000000e+00,3.191436966522040106e-03,-9.794840213638396520e+00
0.000000000000000000e+00,3.173061376370705459e-03,-9.794840209601732184e+00
0.000000000000000000e+00,3.154782245290585659e-03,-9.794840205587792781e+00
0.000000000000000000e+00,3.136599066938544015e-03,-9.794840201596461071e+00
0.000000000000000000e+00,3.118511337629389750e-03,-9.794840197627621592e+00
0.000000000000000000e+00,3.100518556321932122e-03,-9.794840193681149998e+00
0.000000000000000000e+00,3.082620224605097433e-03,-9.794840189756932602e+00
0.000000000000000000e+00,3.064815846684124535e-03,-9.794840185854852166e+00
0.000000000000000000e+00,3.047104929366828852e-03,-9.794840181974793225e+00
0.000000000000000000e+00,3.029486982049946642e-03,-9.794840178116636764e+00
0.000000000000000000e+00,3.011961516705536496e-03,-9.794840174280270872e+00
0.000000000000000000e+00,2.994528047867464106e-03,-9.794840170465583640e+00
0.000000000000000000e+00,2.977186092617960331e-03,-9.794840166672454274e+00
0.000000000000000000e+00,2.959935170574233033e-03,-9.794840162900774416e+00
0.000000000000000000e+00,2.942774803875171288e-03,-9.794840159150435710e+00
0.000000000000000000e+00,2.925704517168099036e-03,-9.794840155421317363e+00
0.000000000000000000e+00,2.908723837595614606e-03,-9.794840151713311016e+00
0.000000000000000000e+00,2.891832294782487479e-03,-9.794840148026306537e+00
0.000000000000000000e+00,2.875029420822630948e-03,-9.794840144360195566e+00
0.000000000000000000e+00,2.858314750266140267e-03,-9.794840140714864418e+00
0.000000000000000000e+00,2.841687820106400184e-03,-9.794840137090208287e+00
0.000000000000000000e+00,2.825148169767259260e-03,-9.794840133486115263e+00
0.000000000000000000e+00,2.808695341090267517e-03,-9.794840129902478765e+00
0.000000000000000000e+00,2.792328878321992131e-03,-9.794840126339192210e+00
0.000000000000000000e+00,2.776048328101389084e-03,-9.794840122796147242e+00
0.000000000000000000e+00,2.759853239447242462e-03,-9.794840119273237278e+00
0.000000000000000000e+00,2.743743163745676616e-03,-9.794840115770359290e+00
0.000000000000000000e+00,2.727717654737728172e-03,-9.794840112287404921e+00
0.000000000000000000e+00,2.711776268506980482e-03,-9.794840108824269365e+00
0.000000000000000000e+00,2.695918563467271812e-03,-9.794840105380856699e+00
0.000000000000000000e+00,2.680144100350461203e-03,-9.794840101957053236e+00
0.000000000000000000e+00,2.664452442194259821e-03,-9.794840098552755947e+00
0.000000000000000000e+00,2.648843154330126921e-03,-9.794840095167872462e+00
0.000000000000000000e+00,2.633315804371231302e-03,-9.794840091802290871e+00
0.000000000000000000e+00,2.617869962200469573e-03,-9.794840088455915250e+00
0.000000000000000000e+00,2.602505199958557707e-03,-9.794840085128642571e+00
0.000000000000000000e+00,2.587221092032174208e-03,-9.794840081820373356e+00
0.000000000000000000e+00,2.572017215042171796e-03,-9.794840078531009908e+00
0.000000000000000000e+00,2.556893147831849813e-03,-9.794840075260449197e+00
0.000000000000000000e+00,2.541848471455288201e-03,-9.794840072008593523e+00
0.000000000000000000e+00,2.526882769165742209e-03,-9.794840068775345188e+00
0.000000000000000000e+00,2.511995626404096502e-03,-9.794840065560606490e+00
0.000000000000000000e+00,2.497186630787384762e-03,-9.794840062364279731e+00
0.000000000000000000e+00,2.482455372097365238e-03,-9.794840059186270764e+00
0.000000000000000000e+00,2.467801442269156129e-03,-9.794840056026480113e+00
0.000000000000000000e+00,2.453224435379933437e-03,-9.794840052884813630e+00
0.000000000000000000e+00,2.438723947637685182e-03,-9.794840049761178946e+00
0.000000000000000000e+00,2.424299577370027207e-03,-9.794840046655474808e+00
0.000000000000000000e+00,2.409950925013077967e-03,-9.794840043567610621e+00
0.000000000000000000e+00,2.395677593100387082e-03,-9.794840040497499345e+00
0.000000000000000000e+00,2.381479186251927657e-03,-9.794840037445036174e+00
0.000000000000000000e+00,2.367355311163143669e-03,-9.794840034410134066e+00
0.000000000000000000e+00,2.353305576594054600e-03,-9.794840031392700652e+00
0.000000000000000000e+00,2.339329593358417322e-03,-9.794840028392643561e+00
0.000000000000000000e+00,2.325426974312948692e-03,-9.794840025409875750e+00
0.000000000000000000e+00,2.311597334346596287e-03,-9.794840022444299521e+00
0.000000000000000000e+00,2.297840290369872890e-03,-9.794840019495827832e+00
0.000000000000000000e+00,2.284155461304248659e-03,-9.794840016564371865e+00
0.000000000000000000e+00,2.270542468071587525e-03,-9.794840013649842803e+00
0.000000000000000000e+00,2.257000933583654285e-03,-9.794840010752148274e+00
0.000000000000000000e+00,2.243530482731660291e-03,-9.794840007871203014e+00
0.000000000000000000e+00,2.230130742375881995e-03,-9.794840005006916428e+00
0.000000000000000000e+00,2.216801341335316797e-03,-9.794840002159205028e+00
0.000000000000000000e+00,2.203541910377407841e-03,-9.794839999327981772e+00
0.000000000000000000e+00,2.190352082207809581e-03,-9.794839996513152514e+00
0.000000000000000000e+00,2.177231491460219267e-03,-9.794839993714639093e+00
0.000000000000000000e+00,2.164179774686253097e-03,-9.794839990932354468e+00
0.000000000000000000e+00,2.151196570345376580e-03,-9.794839988166211597e+00
0.000000000000000000e+00,2.138281518794896054e-03,-9.794839985416128769e+00
0.000000000000000000e+00,2.125434262279987056e-03,-9.794839982682015389e+00
0.000000000000000000e+00,2.112654444923794689e-03,-9.794839979963793297e+00
0.000000000000000000e+00,2.099941712717566522e-03,-9.794839977261377229e+00
0.000000000000000000e+00,2.087295713510852694e-03,-9.794839974574683694e+00
0.000000000000000000e+00,2.074716097001748100e-03,-9.794839971903630982e+00
0.000000000000000000e+00,2.062202514727188348e-03,-9.794839969248140932e+00
0.000000000000000000e+00,2.049754620053298188e-03,-9.794839966608124726e+00
0.000000000000000000e+00,2.037372068165792423e-03,-9.794839963983504205e+00
0.000000000000000000e+00,2.025054516060416712e-03,-9.794839961374195880e+00
0.000000000000000000e+00,2.012801622533453866e-03,-9.794839958780126921e+00
0.000000000000000000e+00,2.000613048172270036e-03,-9.794839956201210285e+00
0.000000000000000000e+00,1.988488455345909043e-03,-9.794839953637366037e+00
0.000000000000000000e+00,1.976427508195744386e-03,-9.794839951088521346e+00
0.000000000000000000e+00,1.964429872626175053e-03,-9.794839948554592723e+00
0.000000000000000000e+00,1.952495216295369474e-03,-9.794839946035503786e+00
0.000000000000000000e+00,1.940623208606056952e-03,-9.794839943531176374e+00
0.000000000000000000e+00,1.928813520696377000e-03,-9.794839941041528775e+00
0.000000000000000000e+00,1.917065825430764019e-03,-9.794839938566488158e+00
0.000000000000000000e+00,1.905379797390886407e-03,-9.794839936105981693e+00
0.000000000000000000e+00,1.893755112866632928e-03,-9.794839933659924114e+00
0.000000000000000000e+00,1.882191449847145934e-03,-9.794839931228246144e+00
0.000000000000000000e+00,1.870688488011901414e-03,-9.794839928810867846e+00
0.000000000000000000e+00,1.859245908721835448e-03,-9.794839926407718167e+00
0.000000000000000000e+00,1.847863395010517504e-03,-9.794839924018724275e+00
0.000000000000000000e+00,1.836540631575370999e-03,-9.794839921643804459e+00
0.000000000000000000e+00,1.825277304768938751e-03,-9.794839919282889440e+00
0.000000000000000000e+00,1.814073102590195701e-03,-9.794839916935906388e+00
0.000000000000000000e+00,1.802927714675905003e-03,-9.794839914602778919e+00
0.000000000000000000e+00,1.791840832292020949e-03,-9.794839912283439531e+00
0.000000000000000000e+00,1.780812148325137652e-03,-9.794839909977806514e+00
0.000000000000000000e+00,1.769841357273980878e-03,-9.794839907685817693e+00
0.000000000000000000e+00,1.758928155240945630e-03,-9.794839905407398462e+00
0.000000000000000000e+00,1.748072239923680569e-03,-9.794839903142474213e+00
0.000000000000000000e+00,1.737273310606708004e-03,-9.794839900890977447e+00
0.000000000000000000e+00,1.726531068153100684e-03,-9.794839898652840660e+00
0.000000000000000000e+00,1.715845214996191553e-03,-9.794839896427985693e+00
0.000000000000000000e+00,1.705215455131331437e-03,-9.794839894216348597e+00
0.000000000000000000e+00,1.694641494107690730e-03,-9.794839892017856542e+00
0.000000000000000000e+00,1.684123039020101863e-03,-9.794839889832445579e+00
0.000000000000000000e+00,1.673659798500946438e-03,-9.794839887660044653e+00
0.000000000000000000e+00,1.663251482712083118e-03,-9.794839885500580934e+00
0.000000000000000000e+00,1.652897803336819335e-03,-9.794839883353994026e+00
0.000000000000000000e+00,1.642598473571925703e-03,-9.794839881220211097e+00
0.000000000000000000e+00,1.632353208119690768e-03,-9.794839879099166424e+00
0.000000000000000000e+00,1.622161723180016524e-03,-9.794839876990792504e+00
0.000000000000000000e+00,1.612023736442559684e-03,-9.794839874895023613e+00
0.000000000000000000e+00,1.601938967078910241e-03,-9.794839872811794024e+00
0.000000000000000000e+00,1.591907135734811456e-03,-9.794839870741038013e+00
0.000000000000000000e+00,1.581927964522422767e-03,-9.794839868682689854e+00
0.000000000000000000e+00,1.572001177012622396e-03,-9.794839866636683823e+00
0.000000000000000000e+00,1.562126498227348970e-03,-9.794839864602952417e+00
0.000000000000000000e+00,1.552303654631985224e-03,-9.794839862581437018e+00
0.000000000000000000e+00,1.542532374127779859e-03,-9.794839860572070123e+00
0.000000000000000000e+00,1.532812386044312119e-03,-9.794839858574787783e+00
0.000000000000000000e+00,1.523143421131992583e-03,-9.794839856589529603e+00
0.000000000000000000e+00,1.513525211554605588e-03,-9.794839854616228081e+00
0.000000000000000000e+00,1.503957490881888733e-03,-9.794839852654822820e+00
0.000000000000000000e+00,1.494439994082154234e-03,-9.794839850705249873e+00
0.000000000000000000e+00,1.484972457514945835e-03,-9.794839848767448842e+00
0.000000000000000000e+00,1.475554618923737580e-03,-9.794839846841359332e+00
0.000000000000000000e+00,1.466186217428668134e-03,-9.794839844926915617e+00
0.000000000000000000e+00,1.456866993519312847e-03,-9.794839843024062631e+00
0.000000000000000000e+00,1.447596689047497874e-03,-9.794839841132732872e+00
0.000000000000000000e+00,1.438375047220147914e-03,-9.794839839252865943e+00
0.000000000000000000e+00,1.429201812592172972e-03,-9.794839837384408554e+00
0.000000000000000000e+00,1.420076731059391776e-03,-9.794839835527293204e+00
0.000000000000000000e+00,1.410999549851493784e-03,-9.794839833681470154e+00
0.000000000000000000e+00,1.401970017525037623e-03,-9.794839831846868350e+00
0.000000000000000000e+00,1.392987883956485311e-03,-9.794839830023436278e+00
0.000000000000000000e+00,1.384052900335272680e-03,-9.794839828211113542e+00
0.000000000000000000e+00,1.375164819156919280e-03,-9.794839826409839745e+00
0.000000000000000000e+00,1.366323394216170791e-03,-9.794839824619561597e+00
0.000000000000000000e+00,1.357528380600180268e-03,-9.794839822840218702e+00
0.000000000000000000e+00,1.348779534681721895e-03,-9.794839821071748887e+00
0.000000000000000000e+00,1.340076614112444215e-03,-9.794839819314104190e+00
0.000000000000000000e+00,1.331419377816156968e-03,-9.794839817567222440e+00
0.000000000000000000e+00,1.322807585982151753e-03,-9.794839815831050345e+00
0.000000000000000000e+00,1.314241000058559558e-03,-9.794839814105525733e+00
0.000000000000000000e+00,1.305719382745743843e-03,-9.794839812390597089e+00
0.000000000000000000e+00,1.297242497989726595e-03,-9.794839810686209347e+00
0.000000000000000000e+00,1.288810110975647551e-03,-9.794839808992305663e+00
0.000000000000000000e+00,1.280421988121262884e-03,-9.794839807308830970e+00
0.000000000000000000e+00,1.272077897070473607e-03,-9.794839805635730201e+00
0.000000000000000000e+00,1.263777606686887359e-03,-9.794839803972950065e+00
0.000000000000000000e+00,1.255520887047418361e-03,-9.794839802320435496e+00
0.000000000000000000e+00,1.247307509435917512e-03,-9.794839800678133201e+00
0.000000000000000000e+00,1.239137246336836310e-03,-9.794839799045991668e+00
0.000000000000000000e+00,1.231009871428925253e-03,-9.794839797423952277e+00
0.000000000000000000e+00,1.222925159578963248e-03,-9.794839795811965288e+00
0.000000000000000000e+00,1.214882886835523231e-03,-9.794839794209977413e+00
0.000000000000000000e+00,1.206882830422767710e-03,-9.794839792617937135e+00
0.000000000000000000e+00,1.198924768734276622e-03,-9.794839791035791166e+00
0.000000000000000000e+00,1.191008481326910964e-03,-9.794839789463486213e+00
0.000000000000000000e+00,1.183133748914704615e-03,-9.794839787900974315e+00
0.000000000000000000e+00,1.175300353362789549e-03,-9.794839786348202182e+00
0.000000000000000000e+00,1.167508077681356183e-03,-9.794839784805120075e+00
0.000000000000000000e+00,1.159756706019638654e-03,-9.794839783271671152e+00
0.000000000000000000e+00,1.152046023659939779e-03,-9.794839781747811003e+00
0.000000000000000000e+00,1.144375817011679440e-03,-9.794839780233488113e+00
0.000000000000000000e+00,1.136745873605480911e-03,-9.794839778728650970e+00
0.000000000000000000e+00,1.129155982087284068e-03,-9.794839777233253386e+00
0.000000000000000000e+00,1.121605932212490055e-03,-9.794839775747238519e+00
0.000000000000000000e+00,1.114095514840138463e-03,-9.794839774270563737e+00
0.000000000000000000e+00,1.106624521927114004e-03,-9.794839772803179301e+00
0.000000000000000000e+00,1.099192746522383328e-03,-9.794839771345035473e+00
0.000000000000000000e+00,1.091799982761262194e-03,-9.794839769896082515e+00
0.000000000000000000e+00,1.084446025859711919e-03,-9.794839768456270690e+00
0.000000000000000000e+00,1.077130672108669862e-03,-9.794839767025555588e+00
0.000000000000000000e+00,1.069853718868402472e-03,-9.794839765603891024e+00
0.000000000000000000e+00,1.062614964562896055e-03,-9.794839764191223708e+00
0.000000000000000000e+00,1.055414208674268798e-03,-9.794839762787509230e+00
0.000000000000000000e+00,1.048251251737220523e-03,-9.794839761392701405e+00
0.000000000000000000e+00,1.041125895333504118e-03,-9.794839760006752272e+00
0.000000000000000000e+00,1.034037942086430588e-03,-9.794839758629617421e+00
0.000000000000000000e+00,1.026987195655402509e-03,-9.794839757261250668e+00
0.000000000000000000e+00,1.019973460730473278e-03,-9.794839755901600498e+00
0.000000000000000000e+00,1.012996543026937384e-03,-9.794839754550624278e+00
0.000000000000000000e+00,1.006056249279950812e-03,-9.794839753208281152e+00
0.000000000000000000e+00,9.991523872391744332e-04,-9.794839751874521383e+00
0.000000000000000000e+00,9.922847656634499209e-04,-9.794839750549298785e+00
0.000000000000000000e+00,9.854531943155029911e-04,-9.794839749232570725e+00
0.000000000000000000e+00,9.786574839566724443e-04,-9.794839747924291018e+00
0.000000000000000000e+00,9.718974463416688069e-04,-9.794839746624418808e+00
0.000000000000000000e+00,9.651728942133589936e-04,-9.794839745332904357e+00
0.000000000000000000e+00,9.584836412975803518e-04,-9.794839744049708585e+00
0.000000000000000000e+00,9.518295022979810513e-04,-9.794839742774783531e+00
