gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.097881716413065728e-02,4.799554481835690417e-02,1.287962793243901771e+01
-7.119247745385638704e-02,1.234025173994146574e-01,1.325902728600548031e+01
-7.597535166668081819e-02,2.813762973127784464e-02,1.353040886739336734e+01
3.151651151942875401e-02,1.067276558458831043e-01,1.386252907590727546e+01
-2.130419027476506966e-01,-1.390404928040106791e-01,1.391526745598903680e+01
1.517840086654727028e-01,9.356949622796736921e-02,1.436921964862590073e+01
-1.042561169522372017e-01,9.004823401256243851e-03,1.470130671063075312e+01
7.941549454496699134e-02,-9.437891742333741341e-02,1.489574677457189011e+01
5.202319432045669767e-02,8.813863675137460774e-02,1.515422439391106124e+01
2.207239144411874965e-01,-6.505345094039551024e-02,1.524326237112405025e+01
-7.240988410857051791e-03,1.916583065806572728e-01,1.560145161841173156e+01
-1.052368159353471860e-01,2.127444803032450538e-01,1.613708477861245427e+01
-2.299810771970555723e-01,4.164574061132023802e-02,1.626972432338473240e+01
-1.147694948081591781e-01,-8.294622523516494150e-02,1.682241183584619648e+01
-6.436793420586348069e-02,1.521378067443105997e-01,1.679330747469514407e+01
-1.451560954040706508e-01,2.477050014543962300e-02,1.711438901525982104e+01
-1.117984457221393307e-01,-2.654797028958044702e-01,1.750958410263005050e+01
-2.933854330647864272e-02,4.992909933156997743e-02,1.769168246520663956e+01
-5.473127934207028256e-02,-1.640107936995766347e-01,1.800854466767542661e+01
-7.252498442555333109e-03,1.579200315950748668e-01,1.829142153913094404e+01
2.236360714224519194e-02,1.038355023953540790e-01,1.860615665414459841e+01
-1.172322846099100313e-01,-1.826366202231984592e-01,1.898660908197594566e+01
2.693548699156302906e-01,1.486140049562799381e-02,1.931488928072697320e+01
1.550184012912303282e-02,6.791152840362058539e-03,1.940340079099958714e+01
9.210259421744555752e-02,2.043102144120613750e-01,2.000460400324520904e+01
-1.449047365506613561e-01,-3.248208016301574325e-02,2.003543203476490575e+01
-1.332066097631266210e-01,7.077391503028412911e-02,2.044361306159475689e+01
-8.328717351181377793e-02,7.639384014596391215e-02,2.067557695915538574e+01
1.072622766965247859e-01,1.777244924099208589e-01,2.100512930543327172e+01
-2.573631621679347767e-02,7.635024514623810210e-02,2.123147019748072850e+01
-1.737599057043172704e-02,1.666103511233338885e-01,2.140051867009379194e+01
-1.278844364814690771e-01,-1.835935994084584577e-01,2.175024918413163633e+01
-3.583470313189482392e-02,6.727166140414519990e-02,2.226076632990976734e+01
9.357191187396729504e-02,1.842715360688630122e-01,2.233438858196191035e+01
-6.703858772329195082e-02,2.624937326918760569e-02,2.253468225728931174e+01
2.188459671895061909e-01,-1.221267747396914960e-01,2.315385932645989087e+01
-1.667080196853724661e-01,-1.957279502607261468e-01,2.320844385245694497e+01
-2.194537309465780794e-01,2.112456236167602197e-02,2.348319790144259400e+01
4.408160541965160106e-02,-3.602738249730399328e-02,2.392625185760222095e+01
-1.569001653643936345e-01,1.311807462066382490e-01,2.402194253820840331e+01
1.321163198393477019e-02,1.020237442827078150e-01,2.439683862654372604e+01
6.992577210831814327e-02,-1.253551561049815778e-02,2.475102527440358102e+01
6.735284922722553982e-03,1.109018071722867316e-01,2.470786911631090277e+01
-3.383102513986040866e-02,-1.618118495244950661e-01,2.524411586805217311e+01
3.718022271458189948e-02,-2.061549705501641294e-01,2.559131618582594925e+01
-4.920480869537546126e-02,4.518889847080594796e-02,2.568730512013484102e+01
-1.701658621193056498e-01,1.554662405423761218e-01,2.625521513665139750e+01
4.356260235852272428e-02,4.449053969374042183e-02,2.638690511044538312e+01
-1.350617632438333438e-01,2.408737220693515924e-01,2.661298123600800736e+01
1.630554207298312575e-02,3.269883320554897721e-02,2.691728147000468496e+01
-2.486626611061615658e-02,-1.183124905998670512e-02,2.695437254823675133e+01
-4.111327851999817262e-02,-1.139236468637815358e-01,2.747551798596771988e+01
-7.698757792025937019e-02,-2.048318509348597549e-01,2.796766159568235821e+01
-1.098317728768576432e-02,1.043144067651126244e-01,2.832154172465844510e+01
1.670329383289949066e-01,9.605874917143400471e-02,2.852935434233210898e+01
7.958800939225606219e-02,1.339698108511866159e-01,2.846631506451723581e+01
2.508784453198483755e-01,2.376680009791248827e-02,2.908310040729758228e+01
5.608154707350782725e-02,7.707195594551627393e-02,2.915840238525528605e+01
8.296790342193118006e-02,1.005191517696469861e-01,2.937520845628829846e+01
-1.182525755397117150e-02,9.095832613040949477e-02,2.992588982937324360e+01
-6.578271304700922251e-02,5.621806574554335384e-02,3.006812249199793285e+01
-3.667733374515594336e-01,-1.353237514750565418e-01,3.039257073322967173e+01
-2.423671959877179427e-01,-1.443757993958760533e-01,3.078527582170777066e+01
1.981481692144726470e-01,-1.595961275863899687e-01,3.121315436427548917e+01
-7.850578266860699927e-02,-6.115944956658841969e-02,3.112329033420637359e+01
1.015601446050750922e-01,-1.067443152183110977e-01,3.145390353099332259e+01
-3.673063219375522631e-02,4.456173685791237071e-02,3.176131067730060664e+01
6.095563934624820268e-02,4.232486073790771991e-02,3.204619003373454689e+01
1.138080772034147509e-01,-7.903562305974397295e-02,3.252543050316908335e+01
5.801338332728125935e-03,9.827030935539597667e-02,3.276374871369284847e+01
1.307917009151841337e-01,1.963436547063613369e-01,3.314315325593364747e+01
3.819472092681851227e-02,-5.289988125927907320e-02,3.304283964178628707e+01
-9.857659811756894208e-02,-1.234365012363430464e-01,3.324104873217059009e+01
1.931663339159422682e-03,-4.189087347884190571e-02,3.356977490323134816e+01
2.306801555861931387e-03,1.782168394208605289e-01,3.368204001502481049e+01
6.482874063378051954e-04,2.415538491317155770e-02,3.377215788651045614e+01
-1.027352818198046247e-01,3.685081431940349928e-02,3.408852486725402287e+01
1.730231277958741709e-01,9.847784493107882009e-02,3.405581104704882733e+01
-2.798107775957304685e-02,-2.223274152964851147e-01,3.391085990300299358e+01
4.116125576458191243e-02,8.483827291717389862e-02,3.399885653340243863e+01
3.102893780612259733e-01,1.169331775107382565e-01,3.404607803000748589e+01
-1.297798951765536946e-01,1.696130038219515190e-01,3.408546542392297596e+01
1.957589057478024142e-01,-2.699345466496483326e-01,3.420158077863191437e+01
-1.730283069792073469e-01,-1.663636009277677796e-01,3.381269305791094837e+01
7.577659446378336161e-02,-7.493501571027915776e-04,3.377341149859481817e+01
5.055515063921182245e-02,7.082127156307338467e-02,3.390673095259943892e+01
-5.067029426000926179e-02,-1.046462061456007731e-01,3.375162911370514962e+01
2.111497635705014420e-01,-4.659897769808917650e-02,3.356494426981334556e+01
9.262084757153114800e-02,1.453348943370655899e-01,3.331857817397240495e+01
7.650712091895384148e-02,2.625561243000860273e-02,3.349582041686371525e+01
-3.467859633628497806e-02,-4.191022182858130524e-03,3.333529058470765705e+01
6.921884343875775447e-02,-5.039281422017034134e-02,3.324745706226221387e+01
3.717551411254842453e-01,5.928397985711205548e-02,3.306766018194294077e+01
-7.765988734609870041e-03,-1.268019242023893725e-02,3.266348959031044075e+01
2.439821638689577965e-02,-1.038708317717620400e-01,3.265479072680621897e+01
1.486469270310007140e-01,3.166160512056202803e-02,3.277951697904528316e+01
-7.627815406102165380e-03,-4.501012221872985331e-02,3.240061377412342836e+01
2.917970951446312994e-02,3.752761421171533773e-01,3.222441499539414167e+01
-8.184996660687211475e-03,-1.084277847139866226e-02,3.205834438864065561e+01
-9.183154383095036566e-02,1.881995397183113244e-03,3.186771947322424481e+01
-1.299898215622823927e-01,1.341524757267537338e-01,3.187241467218875712e+01
-3.384717760015232974e-02,5.598910368848534526e-03,3.214081789184428573e+01
1.706449021470550220e-01,4.968981531772773824e-02,3.177267285388872509e+01
6.470723394531835426e-03,-1.357074788845399338e-01,3.147128536881717054e+01
-2.013880872480186546e-02,6.020522527726188122e-02,3.115592807547804455e+01
-1.253948518147248448e-01,3.002232070489170568e-02,3.112608370515206957e+01
1.201765758309165932e-01,-1.972431349185741270e-02,3.114061138479523194e+01
-7.081840364476246763e-02,-1.598808076581696158e-01,3.076266397146400067e+01
1.187996119309418508e-01,9.200388425071893972e-02,3.075062884001937391e+01
2.555918630594170710e-02,-1.529129660147479364e-01,3.061127883549376349e+01
1.895577913382002766e-01,-1.016109885712905836e-01,3.035602398205045560e+01
-5.565018767187056292e-02,7.094132715126956479e-02,3.028447981650234766e+01
1.890163204429688715e-01,-1.416568673901776564e-02,2.995994917761013809e+01
-6.560729270582456307e-02,1.428391124732502071e-01,2.975720590121872888e+01
1.574314791082670473e-01,-2.200447494178302960e-02,2.969945379164442656e+01
-1.717431878715656723e-01,-4.366123295197920501e-02,2.976742951617163868e+01
-7.521891817749054576e-02,9.248026847077962798e-03,2.945740778392109505e+01
5.155294515099405339e-02,7.911633695464921493e-04,2.933492123345669000e+01
-1.684210869893261187e-01,1.122261298727597265e-02,2.919268184304357305e+01
3.558068860388455268e-02,9.430823223488560281e-02,2.899020602120979362e+01
-1.099150539635043201e-02,1.018239346830074749e-01,2.870748110336742087e+01
1.065001952973504001e-01,2.431076407703445380e-02,2.861493160539337666e+01
1.437787932875924561e-03,-1.095916405352096029e-01,2.872512393726203328e+01
-2.150941852235140755e-02,4.389884513296645613e-02,2.850130872420377770e+01
1.014617650926216974e-01,8.541795863480750040e-02,2.821168804126894258e+01
-1.221175609984591487e-01,1.182435484465220454e-01,2.812213677904891185e+01
2.595180634943383691e-01,5.380860909349457176e-03,2.813947426275805341e+01
3.786177855991790936e-02,-1.384467199312904295e-01,2.777748120702541357e+01
3.874132716285643568e-02,-1.532575086508588258e-01,2.771331947609728985e+01
-7.514399656364281754e-02,-1.337060294337759914e-01,2.780553195582386294e+01
2.454802185222141608e-01,9.635913032650354759e-02,2.762163616400172472e+01
7.408108216748890418e-02,-1.731811121454491231e-01,2.738800515655774603e+01
-4.751424305772165152e-03,-8.070523982819946540e-02,2.714343558931323130e+01
8.212526893673284534e-02,-3.049663690207418676e-01,2.725002458993132848e+01
-2.156735989822063451e-02,1.447747009112515700e-02,2.711846985712781688e+01
1.254552305707949851e-02,7.790493459142297863e-03,2.671509636634009865e+01
-1.513895944792359172e-01,1.853492719580932258e-01,2.663396489092209407e+01
-5.612669313014032046e-02,1.667723112188640097e-02,2.655771848968920068e+01
1.570699713801740616e-01,1.933240961385261081e-01,2.618127740300631601e+01
2.409095035111029348e-02,6.179564564082907357e-03,2.634038733328700843e+01
6.787547928963826027e-02,-1.402840386507011317e-01,2.591239757341858407e+01
-7.614477293904900468e-02,7.017183210114930070e-02,2.598750394860483226e+01
-1.494217994678439243e-01,1.059388120245957216e-01,2.573630853851385680e+01
-1.853760370099309940e-01,1.106630190364223387e-01,2.566742605721671211e+01
1.536904314634962854e-01,1.727447707311173253e-01,2.532793314073023083e+01
-2.561925479299268296e-03,-4.015718762522249574e-02,2.526773575602404520e+01
-1.412129701534096948e-01,7.872752254686944673e-02,2.511003266356702213e+01
-1.076868226581916832e-01,-1.701207144299227425e-01,2.515318963636947913e+01
-4.649229207036153361e-02,2.964222534981716603e-02,2.493463480415570643e+01
6.273149377946264649e-02,-1.297158630744706109e-01,2.483990842784650610e+01
-1.021406611568200368e-01,-4.944078225251444247e-02,2.433169498533925790e+01
-3.318566905090916674e-02,5.127664859717208090e-01,2.453027297913135385e+01
-3.723054806804889511e-02,1.399547288041464166e-01,2.437487787448019461e+01
-5.282485105871236042e-02,8.736381388465537523e-02,2.428390149625008476e+01
-1.457338210279059687e-01,-2.146220261591717249e-01,2.412785490092623064e+01
-3.949297130419243684e-02,-2.635656319359529903e-02,2.409202003528207570e+01
-6.621163737954924300e-02,-8.005885812206745000e-02,2.386518574952761540e+01
4.896522456965460984e-02,-6.200606091458608221e-02,2.396504378657528278e+01
-2.182634533951414990e-02,9.207494285427264558e-02,2.380464099621061891e+01
-1.101047570130681830e-01,-2.672450171448075701e-02,2.348240376790012363e+01
-2.755672087978656148e-01,-2.411500233104023894e-01,2.344378291850690488e+01
2.378155073062541702e-01,-1.904589562925730339e-01,2.332860784088946815e+01
-8.884069715637737952e-02,9.511589519924468217e-02,2.308789320441591997e+01
-4.523271084707883305e-02,-5.287195036657468122e-02,2.313698398912462295e+01
-3.878558770202294309e-02,1.873782950597940172e-02,2.281587694096262808e+01
-6.859867352984808098e-02,-2.196975093940917168e-01,2.283794412490427916e+01
-1.969079929969677623e-02,-2.692718377805891627e-02,2.258517997300650393e+01
1.520541210314574898e-01,1.122328893083029966e-01,2.256290886666231899e+01
-2.796978519735394270e-02,4.987997621129467568e-02,2.242748402996287638e+01
-1.011063674179711325e-01,-2.752569060256552722e-02,2.218364160042420608e+01
-5.650372784177964958e-02,1.873652457377634750e-01,2.225445358853535538e+01
2.285486174569293857e-02,9.526535330837006266e-03,2.193793624189165214e+01
3.410671453107739365e-02,1.911090431612878782e-01,2.188355180607980799e+01
-1.499459536677960059e-01,-5.493594070121263911e-02,2.184696959805723537e+01
1.071963730729873915e-01,5.767146019480243191e-02,2.188772466202408751e+01
-5.360485417933744806e-03,1.141295050031468014e-02,2.175083121139160980e+01
-8.624452632290034726e-02,9.518475385660991883e-02,2.153732429432481155e+01
9.017323895121459598e-02,8.595239600490020559e-02,2.157196162162905395e+01
-2.435244265943477537e-01,-2.944600466769188851e-01,2.132186349766091027e+01
-1.692951530944116489e-01,-1.265338795289281948e-01,2.112401150616078382e+01
2.380495540512985175e-01,6.628427955612249678e-02,2.106285908706798793e+01
9.389652523764997760e-02,4.495764726171126019e-02,2.124020317489922149e+01
1.174111860212216085e-01,-5.380882259341316677e-03,2.076615793297971280e+01
-2.421043799843320202e-02,1.556535805573242282e-01,2.095345396890187928e+01
-5.129675189618634196e-02,7.716372417271906425e-02,2.054242860266755955e+01
-4.384518895709769298e-02,-3.568036076997929684e-02,2.069525237086489255e+01
-8.707475484439178293e-02,1.518702815113486260e-01,2.051683567209539660e+01
1.144192409876553934e-01,-1.316112622670721766e-01,2.039422097210637830e+01
-7.142280212494797609e-02,2.875336375184100457e-01,2.039525500943937431e+01
-1.100239910379753744e-01,1.369683843713112061e-02,2.016447865075414114e+01
-7.558983662646992854e-03,3.353897390794403216e-02,2.006120459460685623e+01
-6.599260647387014678e-02,1.471663052422378382e-01,1.984213817485294484e+01
4.378179417262050011e-02,2.787482311938939417e-02,1.995301251450192481e+01
-5.574823044679686618e-02,-4.459980265622268125e-02,1.981544527360697217e+01
1.438372256843181152e-01,-7.034403472550569691e-02,1.959102471664394685e+01
4.181465210560365679e-03,6.007808587164403802e-02,1.960375053275685886e+01
-4.426783315439882793e-01,-7.248273378630591679e-02,1.938883925426885924e+01
6.915517478899900483e-02,1.220601431808758658e-01,1.916664611944813856e+01
5.355243653546454957e-02,-9.795603921324373686e-02,1.918286155956059602e+01
4.044876232611827743e-02,-2.021101531940000251e-01,1.903829256326915598e+01
2.441125688014802175e-01,-1.145324474588388236e-01,1.900668672213797450e+01
-2.330336510122302252e-01,-8.390969795820008015e-02,1.876736550140201487e+01
-9.713755211843939918e-02,-1.456090688733531306e-02,1.868218892682330434e+01
1.722704136930180638e-02,3.310076521131678079e-02,1.875070849802081341e+01
-3.213970658024392635e-02,-2.170276225757350186e-01,1.825396422266436502e+01
-4.924990651114841828e-02,1.455649288844964862e-01,1.828757471397914358e+01
1.805158887600014361e-01,6.264731230240476456e-02,1.838035883892604971e+01
6.576498175264873514e-02,1.447472778288683704e-01,1.817140452022465880e+01
-6.315009121059544928e-02,-2.434342486139955686e-01,1.805670566336771543e+01
-8.959436443183406429e-02,6.786551235940607718e-02,1.806049038637332416e+01
-1.765059489558606365e-01,-1.678224719395032538e-01,1.798774525420116177e+01
2.307288112038868577e-01,-1.318392102288268863e-01,1.814384221240872819e+01
-5.883155013032326935e-02,2.866118909003896875e-01,1.760477640337452243e+01
1.623856748704118613e-01,1.215536927361737657e-01,1.754395921864436048e+01
1.329038265260214929e-02,1.959579902614578401e-02,1.784873244250055535e+01
-1.565275519473515731e-01,-2.623686010241642677e-02,1.744645717483311387e+01
-1.749256022831905191e-02,-1.398454849868676075e-01,1.750561530132769050e+01
-3.021162039866648677e-02,-1.911330859586161390e-01,1.730222968358760482e+01
