mag_x (uT),mag_y (uT),mag_z (uT)
3.255719959368725824e+01,-3.451177346673688806e+00,3.754155260244728964e+01
3.264545934246640968e+01,-3.447189383159678044e+00,3.760627188224120943e+01
3.256268518822964353e+01,-3.479902980182794092e+00,3.771718217678596119e+01
3.247425849138407727e+01,-3.396851082156296275e+00,3.756035655959230013e+01
3.236236341667674310e+01,-3.637019933894789059e+00,3.754666028275393330e+01
3.252695788591391590e+01,-3.609919392744231015e+00,3.766676451091970534e+01
3.255949251540977940e+01,-3.487282636842741201e+00,3.754577462159817003e+01
3.265461157657219360e+01,-3.524402035653819265e+00,3.763676641291088032e+01
3.256396682054585057e+01,-3.356132130044846562e+00,3.751633462324348756e+01
3.255833392894759726e+01,-3.427722148549161130e+00,3.758933160435289977e+01
3.263497484380587821e+01,-3.491901109145056470e+00,3.776616544159792710e+01
3.253869673986621081e+01,-3.619563271799038695e+00,3.761288184871520457e+01
3.258157876608309067e+01,-3.622855251216481332e+00,3.764011144613959914e+01
3.243320903433379243e+01,-3.503635850305695687e+00,3.777466639088891043e+01
3.268796744928420850e+01,-3.403066429347690214e+00,3.765437760638218379e+01
3.260564070799888015e+01,-3.534455008142817434e+00,3.773241646745448463e+01
3.256222465153938828e+01,-3.315107612405323145e+00,3.783962033707148720e+01
3.259665054588742095e+01,-3.635845189943121891e+00,3.759623422387037550e+01
3.243288414425089172e+01,-3.482302003943109625e+00,3.764944785703091412e+01
3.255676000788211155e+01,-3.509373960989261576e+00,3.772805470704929576e+01
3.250067973465456816e+01,-3.412988390294258600e+00,3.779835335212754188e+01
3.261942523048912079e+01,-3.352195012350718706e+00,3.770646125940314874e+01
3.259886716855782396e+01,-3.490349212506957510e+00,3.755495847467431503e+01
3.262939435509565556e+01,-3.478098056203490884e+00,3.759103310593288683e+01
3.248275296030151793e+01,-3.472431702032126477e+00,3.760426733798843202e+01
3.250979850757284595e+01,-3.422991813755222879e+00,3.781270039155268847e+01
3.234462318213645915e+01,-3.399348673275932153e+00,3.774606597037271882e+01
3.242400526759391255e+01,-3.622513280229512134e+00,3.759184334658512228e+01
3.250321355906768872e+01,-3.584710994796995287e+00,3.767519867805363276e+01
3.252930591059114818e+01,-3.425888538171345310e+00,3.767988004812134761e+01
3.257094401914003612e+01,-3.508558023290165195e+00,3.756585360346439018e+01
3.266440578686469109e+01,-3.492472454177657504e+00,3.757931091133051638e+01
3.241796540192940768e+01,-3.558861997433462321e+00,3.773810825225429966e+01
3.249240892807719661e+01,-3.497491790001312939e+00,3.758597719731630349e+01
3.253680496659894317e+01,-3.652686055708292301e+00,3.758230695614570038e+01
3.276317727740326546e+01,-3.401609528202444110e+00,3.766849027087867796e+01
3.268580492873981314e+01,-3.512760832089550700e+00,3.763940983978407218e+01
3.259640200243018171e+01,-3.469007803281809466e+00,3.777657201045273894e+01
3.240827315345484294e+01,-3.472803679065957105e+00,3.781316749375353936e+01
3.247199067237427528e+01,-3.286699835757450394e+00,3.761968305162637449e+01
3.244537374566477439e+01,-3.432450202730065847e+00,3.767438134293970364e+01
3.253672965738110889e+01,-3.556989246109126590e+00,3.763143731434863781e+01
3.231138865007109473e+01,-3.400557377388125690e+00,3.757569640035879388e+01
3.261210081840027897e+01,-3.500665860792081752e+00,3.762567121207042931e+01
3.240603794641030078e+01,-3.564326696657423632e+00,3.760534127261431792e+01
3.258367730046947486e+01,-3.569236465128336366e+00,3.763930169014208360e+01
3.269543433840551216e+01,-3.322145726664778476e+00,3.766923402065750537e+01
3.251480430406430600e+01,-3.479138352672060286e+00,3.774355860235815641e+01
3.257962148292561722e+01,-3.464151966144364270e+00,3.759631333550505872e+01
3.234525820944386254e+01,-3.643773611277952185e+00,3.778173293466704052e+01
3.251798994952791588e+01,-3.545503950495890066e+00,3.766382297903812315e+01
3.228652048594682356e+01,-3.395807809358895923e+00,3.763937374180391515e+01
3.254047687145951784e+01,-3.537095775531042374e+00,3.762807811801312141e+01
3.266112324806219647e+01,-3.651418862795287268e+00,3.770064370573649626e+01
3.265518529535642500e+01,-3.625797807326143651e+00,3.769838651957618225e+01
3.251900599139179349e+01,-3.528540306513410663e+00,3.784182261534746061e+01
3.244861217635850181e+01,-3.470945517236149858e+00,3.758950093415551663e+01
3.259498134943860492e+01,-3.514375470441238214e+00,3.785309079021881473e+01
3.245003159331456999e+01,-3.507037851575061094e+00,3.760026027958152639e+01
3.263502674620984578e+01,-3.681851772790506239e+00,3.783739673228961919e+01
3.266268844707960994e+01,-3.496773285487580374e+00,3.774894430356339114e+01
3.247874749610013367e+01,-3.507995924091087403e+00,3.771433226475630818e+01
3.255824806071170485e+01,-3.487303126244794438e+00,3.762938532071395770e+01
3.265138608367939810e+01,-3.517432349418259996e+00,3.785156987652665350e+01
3.240631873494247372e+01,-3.618802769489181781e+00,3.771186548710406328e+01
3.246534832389348679e+01,-3.552773273142899590e+00,3.775392000303895657e+01
3.249916071550280350e+01,-3.564272564831059142e+00,3.764108970485628447e+01
3.257407369433491340e+01,-3.674697811719176421e+00,3.777182419723287410e+01
3.237760929415612310e+01,-3.699824605712570769e+00,3.760572406345880125e+01
3.264428045377837861e+01,-3.576648684130790734e+00,3.770058577672336497e+01
3.245825319203001413e+01,-3.542998194606024054e+00,3.751432613172988795e+01
3.249593957187702387e+01,-3.571249965605581611e+00,3.758828434452094314e+01
3.247604987331433790e+01,-3.403530734439287553e+00,3.788196615800048050e+01
3.248412633047774278e+01,-3.531512771949195884e+00,3.759641042143511669e+01
3.265219017585822314e+01,-3.500249601435116986e+00,3.746449490051651310e+01
3.247354925278011706e+01,-3.438078286256307070e+00,3.779852472959246512e+01
3.265934525437860714e+01,-3.457419986316382143e+00,3.759541296177889791e+01
3.255015800151200267e+01,-3.566728673484246492e+00,3.757689224564124686e+01
3.250005522146640402e+01,-3.429406753358819060e+00,3.755944722602654195e+01
3.245885627750717362e+01,-3.468261204807153941e+00,3.759401294466063348e+01
3.251084688951561219e+01,-3.554427852845174485e+00,3.756442283793207082e+01
3.259893122907963914e+01,-3.593147425225563740e+00,3.754696195924644542e+01
3.258119830893240731e+01,-3.518128038254179302e+00,3.765988221340337816e+01
3.259294695123524122e+01,-3.567585929434886172e+00,3.772632823319630546e+01
3.236086523467376708e+01,-3.491236960750425222e+00,3.769538590047657323e+01
3.245887683193136297e+01,-3.525511839054275232e+00,3.763777556946364911e+01
3.249339626934362713e+01,-3.570511574539354083e+00,3.770716017966314126e+01
3.245789386109264285e+01,-3.543971011386532144e+00,3.762589882262522423e+01
3.264739778849832419e+01,-3.594516381704446761e+00,3.756128922946957971e+01
3.246526813218213192e+01,-3.474359149382274303e+00,3.754535487422650419e+01
3.258848027499880828e+01,-3.500937872242239290e+00,3.753140582836253714e+01
3.248565106572557681e+01,-3.510949158926381042e+00,3.763004688550319088e+01
3.269397645102811367e+01,-3.533975298884511229e+00,3.772242622810902191e+01
3.247467628209750501e+01,-3.544451050074075571e+00,3.768072557087555197e+01
3.246776379985966798e+01,-3.584084375900765007e+00,3.774299011730588660e+01
3.246065319260381443e+01,-3.644702169312159068e+00,3.775586686101097200e+01
3.260740013516379321e+01,-3.604710460700009111e+00,3.780903652325491748e+01
3.230578007660508888e+01,-3.622502669013156318e+00,3.770646438921920662e+01
3.258687740633065744e+01,-3.571299425722268772e+00,3.771239300458871213e+01
3.246837307774435999e+01,-3.541867414464674901e+00,3.755300136923838750e+01
3.248081070049815366e+01,-3.426553005007737518e+00,3.750904294400685046e+01
3.258997447185669927e+01,-3.526342251578157949e+00,3.758431664894131075e+01
3.253526757399828284e+01,-3.685403062716825051e+00,3.775158075354631393e+01
3.250693749658398701e+01,-3.251383073929874801e+00,3.772949663157628208e+01
3.236183669214979375e+01,-3.636847907855553341e+00,3.782702924629077756e+01
3.254135310696309347e+01,-3.519796074883986492e+00,3.770930775451231654e+01
3.252902601628912294e+01,-3.602176795152744138e+00,3.763755488454059872e+01
3.253629576264491163e+01,-3.606740723819832350e+00,3.746425482623678960e+01
3.262837669745451308e+01,-3.471974773698533578e+00,3.768431412719991869e+01
3.244417992519200311e+01,-3.673916703888437940e+00,3.770434385174451819e+01
3.249482638622401964e+01,-3.420313717964392985e+00,3.771834479120550299e+01
3.255165928560378319e+01,-3.491567929392697334e+00,3.781778405195571935e+01
3.263812264520327489e+01,-3.534237838579342483e+00,3.770067474179143119e+01
3.268983119840365958e+01,-3.375528261457015233e+00,3.771089366056784797e+01
3.237259122046896209e+01,-3.531736623232215599e+00,3.786530938008330338e+01
3.251004942231661232e+01,-3.608072691171653190e+00,3.781484372542963968e+01
3.239474622525962388e+01,-3.557770961612734872e+00,3.759143440974479233e+01
3.258321613585638232e+01,-3.481229752730292670e+00,3.757160202617275502e+01
3.259698116717293459e+01,-3.554115006134708210e+00,3.777167030166401673e+01
3.243277734528633260e+01,-3.597943098114719351e+00,3.755929590604978330e+01
3.245530999515492709e+01,-3.534670536714552114e+00,3.765098891130874392e+01
3.240615027321686625e+01,-3.388986964576070182e+00,3.751801784189668609e+01
3.255822746201085494e+01,-3.501379238862665666e+00,3.763271824136317178e+01
3.252579152332582879e+01,-3.665699945362869361e+00,3.767502395561244555e+01
3.237127430820399354e+01,-3.572297172054545111e+00,3.763052843638354972e+01
3.261742164714775782e+01,-3.564362016899866425e+00,3.779612093282948848e+01
3.261757527313360328e+01,-3.518087714725508519e+00,3.759850205346581475e+01
3.231230550151400394e+01,-3.552491247091289495e+00,3.779783723708552401e+01
3.256888245952894323e+01,-3.516558925429806859e+00,3.762530198924702063e+01
3.246812426345168490e+01,-3.385637904766707784e+00,3.761023116146869683e+01
3.229409457058751798e+01,-3.383334203325185641e+00,3.755191939731123085e+01
3.254300920622235793e+01,-3.715730156050816468e+00,3.759348375581793533e+01
3.254808210978730898e+01,-3.754536609185067153e+00,3.774648247341776397e+01
3.244893996685443227e+01,-3.523723449762362403e+00,3.773516948852096675e+01
3.256559574787026889e+01,-3.621550123057450055e+00,3.759442596204098663e+01
3.245229040080629801e+01,-3.575486097420645049e+00,3.773210666122852075e+01
3.245243746502651305e+01,-3.743819260561510820e+00,3.761475740877690299e+01
3.253372842059886949e+01,-3.457441360400868025e+00,3.757529557435567114e+01
3.266958904246438067e+01,-3.701745024847217014e+00,3.766550218042468146e+01
3.267958959286749376e+01,-3.629768553855647895e+00,3.787171897843762736e+01
3.245553482849900462e+01,-3.674071373821848674e+00,3.774458354616943723e+01
3.263849850082523574e+01,-3.423983888650762086e+00,3.762847729506398053e+01
3.275971899369363882e+01,-3.357456074853845340e+00,3.782007173139050593e+01
3.242913059102661322e+01,-3.584349577139861243e+00,3.757723537790170099e+01
3.249468699824198836e+01,-3.702171152641749341e+00,3.755453866768586124e+01
3.251941805842670163e+01,-3.541892671489179634e+00,3.772501876003040167e+01
3.240554359604098522e+01,-3.665082948199847479e+00,3.782969150070722009e+01
3.262337410536418503e+01,-3.567308608401140280e+00,3.754835804510451425e+01
3.258503805560440014e+01,-3.550313606845743042e+00,3.767340471709408689e+01
3.238654204659652436e+01,-3.698428664436099744e+00,3.774771744509772731e+01
3.236604312632338321e+01,-3.733006387685067207e+00,3.783502190942883203e+01
3.255250511696984717e+01,-3.523181425027589686e+00,3.757800140298881786e+01
3.260955494194591608e+01,-3.442352396506044965e+00,3.770635158294284395e+01
3.251262836313008364e+01,-3.555983644691025347e+00,3.755489215994150243e+01
3.244320025882120007e+01,-3.559739148098245209e+00,3.762542620677117355e+01
3.238842260602491052e+01,-3.571800056110065125e+00,3.773597579160286841e+01
3.257835339129259467e+01,-3.400761681618534649e+00,3.739437831073669827e+01
3.248185450576745126e+01,-3.563376535570066395e+00,3.774970234100527477e+01
3.268799009112678533e+01,-3.429547801356431336e+00,3.771154570316515731e+01
3.251840090303001318e+01,-3.537724439697946366e+00,3.760372112788668630e+01
3.254415881802724897e+01,-3.411414253059781743e+00,3.780194591768078283e+01
3.252264243584710357e+01,-3.623777659055720246e+00,3.790412877529520586e+01
3.251640095939907837e+01,-3.584285258087612114e+00,3.787391573222799224e+01
3.250822747715317007e+01,-3.522051133145879032e+00,3.765613187610690460e+01
3.229454041188741797e+01,-3.519082274150000966e+00,3.762240623233605419e+01
3.272138782378387845e+01,-3.456580073497109495e+00,3.763684941019720753e+01
3.243474587317565749e+01,-3.457144773442708097e+00,3.767553546576653645e+01
3.248098095511560501e+01,-3.561194805645219397e+00,3.773656830195568546e+01
3.240333114155340155e+01,-3.548138312470785038e+00,3.763053592293890404e+01
3.260757393931832127e+01,-3.516585559043947651e+00,3.765907913774567106e+01
3.259644480391315824e+01,-3.671456337855469432e+00,3.760042711138125782e+01
3.251261402739725526e+01,-3.589047897910442764e+00,3.771370205124923558e+01
3.245372491395006875e+01,-3.547429291444450516e+00,3.772464755768320543e+01
3.251372269121054615e+01,-3.508724921360684146e+00,3.773556505119919535e+01
3.251084424173379972e+01,-3.622496633843044211e+00,3.774013705155464038e+01
3.256640217372923729e+01,-3.679278425853529821e+00,3.790488725872615561e+01
3.276061131323326236e+01,-3.502268808347477336e+00,3.773687999502516277e+01
3.255568787327239022e+01,-3.611966274688249712e+00,3.746809511541933801e+01
3.247782696457455387e+01,-3.579853000492600135e+00,3.753196169110742630e+01
3.279721020135699661e+01,-3.727862339644282930e+00,3.787622151621901168e+01
3.244043374526080470e+01,-3.517069934918966911e+00,3.781227767656883998e+01
3.260124767298739101e+01,-3.496058363715552453e+00,3.774834149621527501e+01
3.269005825904424967e+01,-3.515283008668081521e+00,3.767047081217208415e+01
3.247682184566168928e+01,-3.552949086251656841e+00,3.773432644048803297e+01
3.239513207360861458e+01,-3.688764026686514708e+00,3.767727917783313529e+01
3.259586617493553717e+01,-3.681450470123960539e+00,3.764030642864218379e+01
3.242883314889756008e+01,-3.676695385303141883e+00,3.756896360274456725e+01
3.256931496090537337e+01,-3.486467402053788689e+00,3.783265910000843490e+01
3.261884919853975617e+01,-3.652224125797184140e+00,3.783313757413549183e+01
3.257173825320460736e+01,-3.513426633726894455e+00,3.763020963941617936e+01
3.264639839165263169e+01,-3.382984120604422440e+00,3.755639699274014731e+01
3.255789309012853749e+01,-3.664023507334090546e+00,3.763735334171829550e+01
3.246327614896059544e+01,-3.608344655706113180e+00,3.758162883220889938e+01
3.259434905004884087e+01,-3.531654923411960745e+00,3.754164929927311789e+01
3.247540159404753979e+01,-3.526096895893900740e+00,3.750657314855281044e+01
3.257742301510320004e+01,-3.619969994102292254e+00,3.768784381831142127e+01
3.247999735232468055e+01,-3.435481421364924071e+00,3.767591331098779506e+01
3.256209840950746326e+01,-3.475944519639207364e+00,3.765716192290852860e+01
3.262527614362813466e+01,-3.709723249699124814e+00,3.773911227775813160e+01
3.262766418759685649e+01,-3.616156871651922344e+00,3.773093797660330750e+01
3.256295330649182773e+01,-3.447284616638062182e+00,3.761457271876357566e+01
3.256986669685485225e+01,-3.494809623421354594e+00,3.753015937573859162e+01
3.256380412928544388e+01,-3.580905034581006952e+00,3.751990622447342361e+01
3.261256569504360669e+01,-3.508014967947797214e+00,3.785235904642083682e+01
3.248040866403629678e+01,-3.648740003901747020e+00,3.753504222835659476e+01
3.252193826734747972e+01,-3.479844085040171286e+00,3.783076187027857173e+01
3.251075322736301132e+01,-3.682075815052780587e+00,3.757331543166954191e+01
3.253793799039461732e+01,-3.636633921335396202e+00,3.769066488675331072e+01
3.260368661064887164e+01,-3.598258071781730294e+00,3.756783304720060812e+01
3.248165280533533661e+01,-3.640881215008226590e+00,3.765623194773644400e+01
3.245819335926388050e+01,-3.650456046110568842e+00,3.775033518484484318e+01
3.236084785964261101e+01,-3.555997881873557809e+00,3.767223110426242982e+01
3.256889259803612191e+01,-3.664365140049629765e+00,3.790947366481957914e+01
3.241038006438699171e+01,-3.571370132962683019e+00,3.761785601464028872e+01
3.267325136091314164e+01,-3.725393072519372684e+00,3.762151850944891152e+01
3.259117862528177767e+01,-3.593234456049680059e+00,3.764214065953564869e+01
