q0 (),q1,q2,q3
8.614922138173525257e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.077707805024594956e-01
8.649164093489444260e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.019159340357000065e-01
8.682895740469701584e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.960576736643946827e-01
8.716114059866330033e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.901974673068035804e-01
8.748816926059758137e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.843366844901416113e-01
8.781006098216866951e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.784760380946804226e-01
8.812684532593813014e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.726160315624277630e-01
8.843855218373157800e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.667571625208750685e-01
8.874521176779177623e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.608999227912489727e-01
8.904685460201006153e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.550447983977489730e-01
8.934351151323679519e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.491922695777526564e-01
8.963521362267108383e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.433428107929709427e-01
8.992199233733035868e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.374968907415342501e-01
9.020387934160026822e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.316549723709920960e-01
9.048090658886515092e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.258175128922081498e-01
9.075310629321956535e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.199849637941328040e-01
9.102051092126121068e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.141577708594358365e-01
9.128315318396544864e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.083363741809807324e-01
9.154106602864191533e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.025212081791246232e-01
9.179428263097324514e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.967127016198251921e-01
9.204283638713633975e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.909112776335380568e-01
9.228676090600631543e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.851173537348875353e-01
9.252609000144328411e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.793313418430934170e-01
9.276085768466223458e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.735536483031373090e-01
9.299109815668605838e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.677846739076520155e-01
9.321684580088188676e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.620248139195169079e-01
9.343813517558084980e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.562744580951432427e-01
9.365500100678125772e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.505339907084334961e-01
9.386747818093534868e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.448037905753975063e-01
9.407560173781960300e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.390842310794107695e-01
9.427940686348859067e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333756801970984007e-01
9.447892888331237415e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.276785005248288307e-01
9.467420325509748880e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.219930493058022480e-01
9.486526556229132323e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.163196784577183007e-01
9.505215150726997742e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.106587346010076800e-01
9.523489690470937630e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.050105590876120987e-01
9.541353767503961691e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.993754880302988974e-01
9.558810983798241567e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.937538523324943474e-01
9.575864950617148930e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.881459777186215487e-01
9.592519287885564738e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.825521847649282714e-01
9.608777623568460768e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.769727889307909696e-01
9.624643593057709001e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.714081005904795951e-01
9.640120838567121098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.658584250653709957e-01
9.655213008535674657e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.603240626565949678e-01
9.669923757038922929e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.548053086781011944e-01
9.684256743208538021e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.493024534901324141e-01
9.698215630659986486e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.438157825330905248e-01
9.711804086928285118e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.383455763617829126e-01
9.725025782911828065e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.328921106800355689e-01
9.737884392324226424e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.274556563756601202e-01
9.750383591154163643e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.220364795557619453e-01
9.762527057133200126e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.166348415823774742e-01
9.774318469211504823e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.112509991084270955e-01
9.785761507041482732e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.058852041139724309e-01
9.796859850469250564e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.005377039427654051e-01
9.807617179033922827e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.952087413390770632e-01
9.818037171474680580e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.898985544847948126e-01
9.828123505245554004e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.846073770367759603e-01
9.837879856037915483e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.793354381644463591e-01
9.847309897310598803e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.740829625876328113e-01
9.856417299827632261e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.688501706146179615e-01
9.865205731203521289e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.636372781804068810e-01
9.873678855456043957e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.584444968851942415e-01
9.881840332566501628e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.532720340330217812e-01
9.889693818047393670e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.481200926706149890e-01
9.897242962517450726e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.429888716263891246e-01
9.904491411283977698e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.378785655496142515e-01
9.911442803932472012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.327893649497288164e-01
9.918100773923446134e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.277214562357926186e-01
9.924468948196412121e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.226750217560686335e-01
9.930550946780978272e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.176502398377245323e-01
9.936350382414987914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.126472848266444754e-01
9.941870860169670365e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.076663271273415740e-01
9.947115977081728566e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.027075332429621124e-01
9.952089321792314536e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.777106581537248209e-02
9.956794474192844913e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.285708366531993108e-02
9.961235005077583304e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.796574183265842839e-02
9.965414475802945038e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.309719161663109421e-02
9.969336437953462138e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.825158061620085537e-02
9.973004433014349690e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.342905277042083290e-02
9.976421992050619192e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.862974839883673184e-02
9.979592635392666722e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.385380424191280935e-02
9.982519872328298183e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.910135350147383004e-02
9.985207200801108351e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.437252588115541740e-02
9.987658107115169326e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.966744762685489784e-02
9.989876065645958425e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.498624156717556666e-02
9.991864538557473363e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.032902715385688897e-02
9.993626975525461420e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.569592050218359930e-02
9.995166813466711542e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.108703443136658084e-02
9.996487476274343864e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.650247850488882811e-02
9.997592374559025608e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.194235907080957504e-02
9.998484905396071154e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.740677930202010060e-02
9.999168452078341929e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.289583923644469984e-02
9.999646383874893907e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.409635817180460826e-03
9.999922055795311682e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.948262932569689999e-03
9.999998808359658042e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.881885438013753718e-04
9.999879967373980216e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.899630713182198498e-03
9.999568843711316157e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.285978611824603421e-03
9.999068733098116502e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.364715017124029130e-02
9.998382915906041113e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.798306617855172443e-02
9.997514656949059164e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.229365023694875395e-02
9.996467205285778368e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.657882872625259504e-02
9.995243794026953399e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.083853076358796658e-02
9.993847640148103562e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.507268816417909163e-02
9.992281944307176422e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.928123540226351879e-02
9.990549890667186350e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.346410957213570764e-02
9.988654646723788000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.762125034932201961e-02
9.986599363137680374e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.175259995189485096e-02
9.984387173571820373e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.585810310192342032e-02
9.982021194533355901e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.993770698707705236e-02
9.979504525220217470e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.399136122237161772e-02
9.976840247372312787e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.801901781207704556e-02
9.974031425127259931e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.202063111177840760e-02
9.971081104880583634e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.599615779060187037e-02
9.967992315150330240e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.994555679360600131e-02
9.964768066446019201e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.386878930434558954e-02
9.961411351141884474e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.776581870760444271e-02
9.957925143354332542e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.163661055231180075e-02
9.954312398823550456e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.548113251463528905e-02
9.950576054799226133e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.929935436125826576e-02
9.946719029930279898e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.030912479128482800e-01
9.942744224158579502e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.068567870077140880e-01
9.938654518616563127e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.105959474656545566e-01
9.934452775528697099e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.143087070520078935e-01
9.930141838116733899e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.179950454419007866e-01
9.925724530508684973e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.216549441846959539e-01
9.921203657651457286e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.252883866686511083e-01
9.916582005227094765e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.288953580857813697e-01
9.911862339572556913e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.324758453969344385e-01
9.907047407602985745e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.360298372970781267e-01
9.902139936738388881e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.395573241808057141e-01
9.897142634833687724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.430582981080541494e-01
9.892058190112064109e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.465327527700492627e-01
9.886889271101559906e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.499806834554661406e-01
9.881638526574850756e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.534020870168203987e-01
9.876308585492157288e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.567969618370813056e-01
9.870902056947216119e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.601653077965146388e-01
9.865421530116267324e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.635071262397577996e-01
9.859869574209998433e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.668224199431220800e-01
9.854248738428377230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.701111930821350426e-01
9.848561551918331158e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.733734511993114125e-01
9.842810523734208950e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.766092011721675237e-01
9.836997634468771512e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.798187292652184688e-01
9.831123787096989197e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.830028710915693191e-01
9.825189892928281044e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.861623906136780082e-01
9.819196872057497361e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.892979869881417643e-01
9.813145653473205332e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.924103007564809675e-01
9.807037174892793141e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.954999194442487431e-01
9.800872382382658232e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.985673826248633145e-01
9.794652229812136346e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.016131864992008749e-01
9.788377678181777730e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.046377880371243740e-01
9.782049694859635824e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.076416087227343499e-01
9.775669252753453886e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.106250379411412355e-01
9.769237329441710083e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.135884360409665006e-01
9.762754906282258283e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.165321371035187348e-01
9.756222967513847877e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.194564514466433025e-01
9.749642499362790593e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.223616678885745046e-01
9.743014489164539826e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.252480557947137696e-01
9.736339924507879662e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.281158669280567430e-01
