ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.287806266819809142e+00,-3.281149567682032586e+00,0.000000000000000000e+00
2.304327810310940805e+00,-3.269567760825208502e+00,0.000000000000000000e+00
2.320706069850980491e+00,-3.257963065683341597e+00,0.000000000000000000e+00
2.336941827386505466e+00,-3.246336842567542735e+00,0.000000000000000000e+00
2.353035883189179778e+00,-3.234690422965403211e+00,0.000000000000000000e+00
2.368989053929162480e+00,-3.223025110414716288e+00,0.000000000000000000e+00
2.384802170921562769e+00,-3.211342181326646283e+00,0.000000000000000000e+00
2.400476078529580448e+00,-3.199642885761976530e+00,0.000000000000000000e+00
2.416011632709531121e+00,-3.187928448163824147e+00,0.000000000000000000e+00
2.431409699684384584e+00,-3.176200068049976011e+00,0.000000000000000000e+00
2.446671154733732756e+00,-3.164458920667779118e+00,0.000000000000000000e+00
2.461796881089262978e+00,-3.152706157614305837e+00,0.000000000000000000e+00
2.476787768925865496e+00,-3.140942907424332020e+00,0.000000000000000000e+00
2.491644714439447128e+00,-3.129170276128473649e+00,0.000000000000000000e+00
2.506368619003395803e+00,-3.117389347783653619e+00,0.000000000000000000e+00
2.520960388396389806e+00,-3.105601184977927254e+00,0.000000000000000000e+00
2.535420932094979651e+00,-3.093806829311521067e+00,0.000000000000000000e+00
2.549751162624966039e+00,-3.082007301855823833e+00,0.000000000000000000e+00
2.563951994966200854e+00,-3.070203603591921571e+00,0.000000000000000000e+00
2.578024346005931999e+00,-3.058396715830153934e+00,0.000000000000000000e+00
2.591969134036294253e+00,-3.046587600612056246e+00,0.000000000000000000e+00
2.605787278291957332e+00,-3.034777201095951060e+00,0.000000000000000000e+00
2.619479698524330491e+00,-3.022966441927343428e+00,0.000000000000000000e+00
2.633047314609068046e+00,-3.011156229595196354e+00,0.000000000000000000e+00
2.646491046183919504e+00,-2.999347452775074085e+00,0.000000000000000000e+00
2.659811812314267776e+00,-2.987540982660066291e+00,0.000000000000000000e+00
2.673010531183928062e+00,-2.975737673280324014e+00,0.000000000000000000e+00
2.686088119809031838e+00,-2.963938361811993438e+00,0.000000000000000000e+00
2.699045493773011728e+00,-2.952143868876241140e+00,0.000000000000000000e+00
2.711883566980896720e+00,-2.940354998829044497e+00,0.000000000000000000e+00
2.724603251431290563e+00,-2.928572540042336581e+00,0.000000000000000000e+00
2.737205457004569631e+00,-2.916797265177061949e+00,0.000000000000000000e+00
2.749691091265959564e+00,-2.905029931448658509e+00,0.000000000000000000e+00
2.762061059282281850e+00,-2.893271280885430397e+00,0.000000000000000000e+00
2.774316263451280573e+00,-2.881522040580239530e+00,0.000000000000000000e+00
2.786457603342523459e+00,-2.869782922935918190e+00,0.000000000000000000e+00
2.798485975548982818e+00,-2.858054625904767665e+00,0.000000000000000000e+00
2.810402273548469498e+00,-2.846337833222468028e+00,0.000000000000000000e+00
2.822207387574179993e+00,-2.834633214636719245e+00,0.000000000000000000e+00
2.833902204493668364e+00,-2.822941426130890274e+00,0.000000000000000000e+00
2.845487607695640353e+00,-2.811263110142934174e+00,0.000000000000000000e+00
2.856964476983993695e+00,-2.799598895779814800e+00,0.000000000000000000e+00
2.868333688478604593e+00,-2.787949399027663144e+00,0.000000000000000000e+00
2.879596114522385175e+00,-2.776315222957862261e+00,0.000000000000000000e+00
2.890752623594194048e+00,-2.764696957929252630e+00,0.000000000000000000e+00
2.901804080227205151e+00,-2.753095181786624490e+00,0.000000000000000000e+00
2.912751344932380082e+00,-2.741510460055659681e+00,0.000000000000000000e+00
2.923595274126728594e+00,-2.729943346134465543e+00,0.000000000000000000e+00
2.934336720066045956e+00,-2.718394381481837652e+00,0.000000000000000000e+00
2.944976530781864277e+00,-2.706864095802372638e+00,0.000000000000000000e+00
2.955515550022365545e+00,-2.695353007228547870e+00,0.000000000000000000e+00
2.965954617197023691e+00,-2.683861622499870592e+00,0.000000000000000000e+00
2.976294567324769602e+00,-2.672390437139199992e+00,0.000000000000000000e+00
2.986536230985479712e+00,-2.660939935626324804e+00,0.000000000000000000e+00
2.996680434274610505e+00,-2.649510591568887019e+00,0.000000000000000000e+00
3.006727998760816867e+00,-2.638102867870727675e+00,0.000000000000000000e+00
3.016679741446393059e+00,-2.626717216897720419e+00,0.000000000000000000e+00
3.026536474730403992e+00,-2.615354080641174583e+00,0.000000000000000000e+00
3.036299006374365117e+00,-2.604013890878853488e+00,0.000000000000000000e+00
3.045968139470361713e+00,-2.592697069333678606e+00,0.000000000000000000e+00
3.055544672411479645e+00,-2.581404027830166203e+00,0.000000000000000000e+00
3.065029398864452137e+00,-2.570135168448655527e+00,0.000000000000000000e+00
3.074423107744419070e+00,-2.558890883677366279e+00,0.000000000000000000e+00
3.083726583191708226e+00,-2.547671556562339568e+00,0.000000000000000000e+00
3.092940604550551864e+00,-2.536477560855299185e+00,0.000000000000000000e+00
3.102065946349655601e+00,-2.525309261159471852e+00,0.000000000000000000e+00
3.111103378284544085e+00,-2.514167013073411283e+00,0.000000000000000000e+00
3.120053665201616422e+00,-2.503051163332851825e+00,0.000000000000000000e+00
3.128917567083834061e+00,-2.491962049950633418e+00,0.000000000000000000e+00
3.137695839037988321e+00,-2.480900002354725409e+00,0.000000000000000000e+00
3.146389231283477361e+00,-2.469865341524381641e+00,0.000000000000000000e+00
3.154998489142541995e+00,-2.458858380124454790e+00,0.000000000000000000e+00
3.163524353031904379e+00,-2.447879422637898816e+00,0.000000000000000000e+00
3.171967558455754066e+00,-2.436928765496485294e+00,0.000000000000000000e+00
3.180328836000040127e+00,-2.426006697209760699e+00,0.000000000000000000e+00
3.188608911328015161e+00,-2.415113498492266420e+00,0.000000000000000000e+00
3.196808505176987225e+00,-2.404249442389049918e+00,0.000000000000000000e+00
3.204928333356246384e+00,-2.393414794399486123e+00,0.000000000000000000e+00
3.212969106746109027e+00,-2.382609812599430388e+00,0.000000000000000000e+00
3.220931531298054207e+00,-2.371834747761730977e+00,0.000000000000000000e+00
3.228816308035909799e+00,-2.361089843475113970e+00,0.000000000000000000e+00
3.236624133058049857e+00,-2.350375336261468107e+00,0.000000000000000000e+00
3.244355697540572070e+00,-2.339691455691542910e+00,0.000000000000000000e+00
3.252011687741419355e+00,-2.329038424499086712e+00,0.000000000000000000e+00
3.259592785005416715e+00,-2.318416458693436155e+00,0.000000000000000000e+00
3.267099665770188732e+00,-2.307825767670580230e+00,0.000000000000000000e+00
3.274533001572927482e+00,-2.297266554322718868e+00,0.000000000000000000e+00
3.281893459057985130e+00,-2.286739015146327603e+00,0.000000000000000000e+00
3.289181699985263219e+00,-2.276243340348750088e+00,0.000000000000000000e+00
3.296398381239365794e+00,-2.265779713953338437e+00,0.000000000000000000e+00
3.303544154839495040e+00,-2.255348313903151602e+00,0.000000000000000000e+00
3.310619667950067235e+00,-2.244949312163231792e+00,0.000000000000000000e+00
3.317625562892014823e+00,-2.234582874821478882e+00,0.000000000000000000e+00
3.324562477154756834e+00,-2.224249162188132622e+00,0.000000000000000000e+00
3.331431043408817239e+00,-2.213948328893883932e+00,0.000000000000000000e+00
3.338231889519061024e+00,-2.203680523986628614e+00,0.000000000000000000e+00
3.344965638558532017e+00,-2.193445891026878147e+00,0.000000000000000000e+00
3.351632908822868018e+00,-2.183244568181847978e+00,0.000000000000000000e+00
3.358234313845275931e+00,-2.173076688318231309e+00,0.000000000000000000e+00
3.364770462412042473e+00,-2.162942379093680589e+00,0.000000000000000000e+00
3.371241958578564901e+00,-2.152841763047006918e+00,0.000000000000000000e+00
3.377649401685878239e+00,-2.142774957687113346e+00,0.000000000000000000e+00
3.383993386377667001e+00,-2.132742075580681185e+00,0.000000000000000000e+00
3.390274502617736108e+00,-2.122743224438614629e+00,0.000000000000000000e+00
3.396493335707928996e+00,-2.112778507201265477e+00,0.000000000000000000e+00
3.402650466306473387e+00,-2.102848022122455252e+00,0.000000000000000000e+00
3.408746470446737842e+00,-2.092951862852294287e+00,0.000000000000000000e+00
3.414781919556384882e+00,-2.083090118518830192e+00,0.000000000000000000e+00
3.420757380476900700e+00,-2.073262873808527473e+00,0.000000000000000000e+00
3.426673415483494356e+00,-2.063470209045593418e+00,0.000000000000000000e+00
3.432530582305339362e+00,-2.053712200270171540e+00,0.000000000000000000e+00
3.438329434146156771e+00,-2.043988919315403940e+00,0.000000000000000000e+00
3.444070519705111355e+00,-2.034300433883389214e+00,0.000000000000000000e+00
3.449754383198022634e+00,-2.024646807620038125e+00,0.000000000000000000e+00
3.455381564378861459e+00,-2.015028100188847038e+00,0.000000000000000000e+00
3.460952598561530813e+00,-2.005444367343599321e+00,0.000000000000000000e+00
3.466468016641912619e+00,-1.995895661000010479e+00,0.000000000000000000e+00
3.471928345120169457e+00,-1.986382029306322794e+00,0.000000000000000000e+00
3.477334106123289192e+00,-1.976903516712873676e+00,0.000000000000000000e+00
3.482685817427859654e+00,-1.967460164040640613e+00,0.000000000000000000e+00
3.487983992483061790e+00,-1.958052008548778034e+00,0.000000000000000000e+00
3.493229140433873336e+00,-1.948679084001160966e+00,0.000000000000000000e+00
3.498421766144468315e+00,-1.939341420731945931e+00,0.000000000000000000e+00
3.503562370221800393e+00,-1.930039045710159717e+00,0.000000000000000000e+00
3.508651449039367431e+00,-1.920771982603331152e+00,0.000000000000000000e+00
3.513689494761136789e+00,-1.911540251840177618e+00,0.000000000000000000e+00
3.518676995365631832e+00,-1.902343870672353887e+00,0.000000000000000000e+00
3.523614434670159223e+00,-1.893182853235280794e+00,0.000000000000000000e+00
3.528502292355178316e+00,-1.884057210608062860e+00,0.000000000000000000e+00
3.533341043988797114e+00,-1.874966950872505311e+00,0.000000000000000000e+00
3.538131161051386364e+00,-1.865912079171242910e+00,0.000000000000000000e+00
3.542873110960305549e+00,-1.856892597764994379e+00,0.000000000000000000e+00
3.547567357094730589e+00,-1.847908506088949299e+00,0.000000000000000000e+00
3.552214358820576567e+00,-1.838959800808299905e+00,0.000000000000000000e+00
3.556814571515507062e+00,-1.830046475872933787e+00,0.000000000000000000e+00
3.561368446594018078e+00,-1.821168522571289472e+00,0.000000000000000000e+00
3.565876431532600588e+00,-1.812325929583392670e+00,0.000000000000000000e+00
3.570338969894959025e+00,-1.803518683033082493e+00,0.000000000000000000e+00
3.574756501357291505e+00,-1.794746766539436322e+00,0.000000000000000000e+00
3.579129461733616235e+00,-1.786010161267403973e+00,0.000000000000000000e+00
3.583458283001146327e+00,-1.777308845977665142e+00,0.000000000000000000e+00
3.587743393325695251e+00,-1.768642797075715700e+00,0.000000000000000000e+00
3.591985217087114712e+00,-1.760011988660195481e+00,0.000000000000000000e+00
3.596184174904760500e+00,-1.751416392570467995e+00,0.000000000000000000e+00
3.600340683662967667e+00,-1.742855978433460518e+00,0.000000000000000000e+00
3.604455156536549687e+00,-1.734330713709774985e+00,0.000000000000000000e+00
3.608528003016292729e+00,-1.725840563739080791e+00,0.000000000000000000e+00
3.612559628934458367e+00,-1.717385491784796825e+00,0.000000000000000000e+00
3.616550436490281850e+00,-1.708965459078074289e+00,0.000000000000000000e+00
3.620500824275457052e+00,-1.700580424861087847e+00,0.000000000000000000e+00
3.624411187299611203e+00,-1.692230346429647314e+00,0.000000000000000000e+00
3.628281917015759639e+00,-1.683915179175134558e+00,0.000000000000000000e+00
3.632113401345734793e+00,-1.675634876625781589e+00,0.000000000000000000e+00
3.635906024705589878e+00,-1.667389390487289846e+00,0.000000000000000000e+00
3.639660168030967036e+00,-1.659178670682808887e+00,0.000000000000000000e+00
3.643376208802431293e+00,-1.651002665392277136e+00,0.000000000000000000e+00
3.647054521070760114e+00,-1.642861321091134696e+00,0.000000000000000000e+00
3.650695475482191643e+00,-1.634754582588419103e+00,0.000000000000000000e+00
3.654299439303619224e+00,-1.626682393064249998e+00,0.000000000000000000e+00
3.657866776447738388e+00,-1.618644694106712079e+00,0.000000000000000000e+00
3.661397847498133018e+00,-1.610641425748145172e+00,0.000000000000000000e+00
3.664893009734304208e+00,-1.602672526500848793e+00,0.000000000000000000e+00
3.668352617156633855e+00,-1.594737933392210039e+00,0.000000000000000000e+00
3.671777020511282519e+00,-1.586837581999263058e+00,0.000000000000000000e+00
3.675166567315019783e+00,-1.578971406482686968e+00,0.000000000000000000e+00
3.678521601879976011e+00,-1.571139339620250208e+00,0.000000000000000000e+00
3.681842465338323933e+00,-1.563341312839711561e+00,0.000000000000000000e+00
3.685129495666878974e+00,-1.555577256251182261e+00,0.000000000000000000e+00
3.688383027711616524e+00,-1.547847098678958089e+00,0.000000000000000000e+00
3.691603393212110618e+00,-1.540150767692829659e+00,0.000000000000000000e+00
3.694790920825877567e+00,-1.532488189638877341e+00,0.000000000000000000e+00
3.697945936152639224e+00,-1.524859289669758589e+00,0.000000000000000000e+00
3.701068761758487646e+00,-1.517263991774495668e+00,0.000000000000000000e+00
3.704159717199959623e+00,-1.509702218807767338e+00,0.000000000000000000e+00
3.707219119048015266e+00,-1.502173892518718246e+00,0.000000000000000000e+00
3.710247280911916246e+00,-1.494678933579286051e+00,0.000000000000000000e+00
3.713244513463005880e+00,-1.487217261612056918e+00,0.000000000000000000e+00
3.716211124458385306e+00,-1.479788795217656716e+00,0.000000000000000000e+00
3.719147418764487956e+00,-1.472393452001681036e+00,0.000000000000000000e+00
3.722053698380545672e+00,-1.465031148601176225e+00,0.000000000000000000e+00
3.724930262461949582e+00,-1.457701800710670570e+00,0.000000000000000000e+00
3.727777407343499938e+00,-1.450405323107770039e+00,0.000000000000000000e+00
3.730595426562545835e+00,-1.443141629678320159e+00,0.000000000000000000e+00
3.733384610882013899e+00,-1.435910633441139783e+00,0.000000000000000000e+00
3.736145248313321066e+00,-1.428712246572336753e+00,0.000000000000000000e+00
3.738877624139174571e+00,-1.421546380429208112e+00,0.000000000000000000e+00
3.741582020936253361e+00,-1.414412945573733316e+00,0.000000000000000000e+00
3.744258718597773594e+00,-1.407311851795663538e+00,0.000000000000000000e+00
3.746907994355935134e+00,-1.400243008135218403e+00,0.000000000000000000e+00
3.749530122804246801e+00,-1.393206322905387706e+00,0.000000000000000000e+00
3.752125375919732608e+00,-1.386201703713851874e+00,0.000000000000000000e+00
3.754694023085014987e+00,-1.379229057484523624e+00,0.000000000000000000e+00
3.757236331110273220e+00,-1.372288290478715034e+00,0.000000000000000000e+00
3.759752564255083751e+00,-1.365379308315936235e+00,0.000000000000000000e+00
3.762242984250128153e+00,-1.358502015994335066e+00,0.000000000000000000e+00
3.764707850318782079e+00,-1.351656317910776117e+00,0.000000000000000000e+00
3.767147419198574543e+00,-1.344842117880570953e+00,0.000000000000000000e+00
3.769561945162522409e+00,-1.338059319156861271e+00,0.000000000000000000e+00
3.771951680040333432e+00,-1.331307824449660560e+00,0.000000000000000000e+00
3.774316873239487613e+00,-1.324587535944559802e+00,0.000000000000000000e+00
3.776657771766183114e+00,-1.317898355321104109e+00,0.000000000000000000e+00
3.778974620246158267e+00,-1.311240183770839840e+00,0.000000000000000000e+00
3.781267660945380360e+00,-1.304612922015044862e+00,0.000000000000000000e+00
3.783537133790606077e+00,-1.298016470322139959e+00,0.000000000000000000e+00
3.785783276389811380e+00,-1.291450728524788483e+00,0.000000000000000000e+00
3.788006324052489493e+00,-1.284915596036692476e+00,0.000000000000000000e+00
3.790206509809818769e+00,-1.278410971869082813e+00,0.000000000000000000e+00
3.792384064434699997e+00,-1.271936754646915357e+00,0.000000000000000000e+00
3.794539216461658260e+00,-1.265492842624771352e+00,0.000000000000000000e+00
3.796672192206618668e+00,-1.259079133702472486e+00,0.000000000000000000e+00
3.798783215786544432e+00,-1.252695525440408852e+00,0.000000000000000000e+00
3.800872509138946143e+00,-1.246341915074589357e+00,0.000000000000000000e+00
3.802940292041257830e+00,-1.240018199531415677e+00,0.000000000000000000e+00
3.804986782130081568e+00,-1.233724275442185991e+00,0.000000000000000000e+00
3.807012194920297965e+00,-1.227460039157330707e+00,0.000000000000000000e+00
3.809016743824044759e+00,-1.221225386760385945e+00,0.000000000000000000e+00
